Civilité,Nom,Prénom,Mandat,Circonscription,Département,Candidat,Date de publication,dep_norm,dep_insee,reg_insee,norm,insee
M.,GAUTHIER,Jean-Marc,Maire,Vaulnaveys-le-Bas,Isère,ROUSSEL Fabien,03/02/2022,ISERE,38,84,38VAULNAVEYSLEBAS,38528
Mme,LACROIX,Fanny,Maire,Châtel-en-Trièves,Isère,ROUSSEL Fabien,03/02/2022,ISERE,38,84,38CHATELENTRIEVES,38456
M.,DORIOL,Franck,Maire,Morette,Isère,ARTHAUD Nathalie,08/02/2022,ISERE,38,84,38MORETTE,38263
M.,DRURE,Christophe,Maire,Roissard,Isère,ARTHAUD Nathalie,08/02/2022,ISERE,38,84,38ROISSARD,38342
M.,O'BATON,Joël,Maire,Saint-Just-de-Claix,Isère,ARTHAUD Nathalie,08/02/2022,ISERE,38,84,38SAINTJUSTDECLAIX,38409
M.,SERRE,Emmanuel,Maire,Beaufin,Isère,ARTHAUD Nathalie,08/02/2022,ISERE,38,84,38BEAUFIN,38031
M.,THUMY,William,Maire,Châtelus,Isère,ARTHAUD Nathalie,08/02/2022,ISERE,38,84,38CHATELUS,38092
M.,LANEYRIE,Jean-Marc,Maire,Ponsonnas,Isère,DUPONT-AIGNAN Nicolas,08/02/2022,ISERE,38,84,38PONSONNAS,38313
M.,VERRI,Pierre,Maire,Gières,Isère,HIDALGO Anne,08/02/2022,ISERE,38,84,38GIERES,38179
Mme,BATARAY,Zerrin,Conseillère régionale,Auvergne-Rhône-Alpes,Isère,JADOT Yannick,08/02/2022,ISERE,38,84,38AUVERGNERHONEALPES,
M.,BUISSON,David,Conseiller régional,Auvergne-Rhône-Alpes,Isère,JADOT Yannick,08/02/2022,ISERE,38,84,38AUVERGNERHONEALPES,
M.,CUCAROLLO,Jérôme,Conseiller départemental,,Isère,JADOT Yannick,08/02/2022,ISERE,38,84,38,
M.,GONTARD,Guillaume,Sénateur,,Isère,JADOT Yannick,08/02/2022,ISERE,38,84,38,
M.,TROCMÉ,Benjamin,Conseiller départemental,,Isère,JADOT Yannick,08/02/2022,ISERE,38,84,38,
M.,DUBUC,Thierry,Maire,Brion,Isère,KOENIG Gaspard,08/02/2022,ISERE,38,84,38BRION,38060
Mme,ABADIE,Caroline,Députée,8ème circonscription,Isère,MACRON Emmanuel,08/02/2022,ISERE,38,84,38EMECIRCONSCRIPTION,
M.,BALME,Pierre,Maire délégué d'une commune associée ou d'une commune déléguée,Les Deux Alpes,Isère,MACRON Emmanuel,08/02/2022,ISERE,38,84,38LESDEUXALPES,38253
M.,BESSON,Roland,Maire,Massieu,Isère,MACRON Emmanuel,08/02/2022,ISERE,38,84,38MASSIEU,38222
Mme,CHARDON,Anne-Sophie,Conseillère départementale,,Isère,MACRON Emmanuel,08/02/2022,ISERE,38,84,38,
M.,DROGOZ,Alexandre,Maire,Saint-Chef,Isère,MACRON Emmanuel,08/02/2022,ISERE,38,84,38SAINTCHEF,38374
M.,FEROTIN,Thierry,Maire,Biviers,Isère,MACRON Emmanuel,08/02/2022,ISERE,38,84,38BIVIERS,38045
Mme,LIMON,Monique,Députée,7ème circonscription,Isère,MACRON Emmanuel,08/02/2022,ISERE,38,84,38EMECIRCONSCRIPTION,
Mme,MEYNIER-MILLEFERT,Marjolaine,Députée,10ème circonscription,Isère,MACRON Emmanuel,08/02/2022,ISERE,38,84,38EMECIRCONSCRIPTION,
M.,MOREL,Michel,Maire,Val-de-Virieu,Isère,MACRON Emmanuel,08/02/2022,ISERE,38,84,38VALDEVIRIEU,38560
Mme,MOTIN,Cendra,Députée,6ème circonscription,Isère,MACRON Emmanuel,08/02/2022,ISERE,38,84,38EMECIRCONSCRIPTION,
M.,REBUFFET-GIRAUD,Franck,Maire,Saint-Jean-le-Vieux,Isère,MACRON Emmanuel,08/02/2022,ISERE,38,84,38SAINTJEANLEVIEUX,38404
M.,AMARD,Gabriel,Conseiller régional,Auvergne-Rhône-Alpes,Isère,MÉLENCHON Jean-Luc,08/02/2022,ISERE,38,84,38AUVERGNERHONEALPES,
M.,DOLPHIN,Jean-Michel,Maire,Anjou,Isère,MÉLENCHON Jean-Luc,08/02/2022,ISERE,38,84,38ANJOU,38009
M.,COIGNE,Christian,Maire,Sassenage,Isère,PÉCRESSE Valérie,08/02/2022,ISERE,38,84,38SASSENAGE,38474
M.,KOVACS,Thierry,Maire,Vienne,Isère,PÉCRESSE Valérie,08/02/2022,ISERE,38,84,38VIENNE,38544
M.,MADINIER,Cyrille,Conseiller départemental,,Isère,PÉCRESSE Valérie,08/02/2022,ISERE,38,84,38,
M.,MICHALLET,Damien,Maire,Satolas-et-Bonce,Isère,PÉCRESSE Valérie,08/02/2022,ISERE,38,84,38SATOLASETBONCE,38475
M.,NEUDER,Yannick,Président d'un EPCI à fiscalité propre,CC Bièvre Isère,Isère,PÉCRESSE Valérie,08/02/2022,ISERE,38,84,38CCBIEVREISERE,
M.,REMOND,Luc,Maire,Voreppe,Isère,PÉCRESSE Valérie,08/02/2022,ISERE,38,84,38VOREPPE,38565
M.,SAVIN,Michel,Sénateur,,Isère,PÉCRESSE Valérie,08/02/2022,ISERE,38,84,38,
M.,BRICHET-BILLET,Alex,Maire,Notre-Dame-de-l'Osier,Isère,POUTOU Philippe,08/02/2022,ISERE,38,84,38NOTREDAMEDELOSIER,38278
Mme,DI MARIA,Nicole,Maire,Cras,Isère,POUTOU Philippe,08/02/2022,ISERE,38,84,38CRAS,38137
M.,STEFANI,François,Maire,Tencin,Isère,ROUSSEL Fabien,08/02/2022,ISERE,38,84,38TENCIN,38501
M.,SULLI,Renzo,Maire,Échirolles,Isère,ROUSSEL Fabien,08/02/2022,ISERE,38,84,38ECHIROLLES,38151
M.,DEZEMPTE,Gérard,Maire,Charvieu-Chavagneux,Isère,ZEMMOUR Éric,08/02/2022,ISERE,38,84,38CHARVIEUCHAVAGNEUX,38085
M.,GINDRE,Bruno,Maire,Villette-d'Anthon,Isère,ZEMMOUR Éric,08/02/2022,ISERE,38,84,38VILLETTEDANTHON,38557
M.,REYNAUD,Jean-Louis,Maire,Pressins,Isère,ZEMMOUR Éric,08/02/2022,ISERE,38,84,38PRESSINS,38323
M.,LORIMIER,Philippe,Maire,Crolles,Isère,HIDALGO Anne,10/02/2022,ISERE,38,84,38CROLLES,38140
M.,BLANDIN,Patrick,Maire,Saint-Clair-de-la-Tour,Isère,JADOT Yannick,10/02/2022,ISERE,38,84,38SAINTCLAIRDELATOUR,38377
M.,JOLLY,Alexis,Conseiller régional,Auvergne-Rhône-Alpes,Isère,LE PEN Marine,10/02/2022,ISERE,38,84,38AUVERGNERHONEALPES,
M.,HUGELE,Fabrice,Maire,Seyssins,Isère,MACRON Emmanuel,10/02/2022,ISERE,38,84,38SEYSSINS,38486
Mme,KAMOWSKI,Catherine,Députée,5ème circonscription,Isère,MACRON Emmanuel,10/02/2022,ISERE,38,84,38EMECIRCONSCRIPTION,
M.,BILLOUET,Simon,Conseiller départemental,,Isère,MÉLENCHON Jean-Luc,10/02/2022,ISERE,38,84,38,
Mme,ROMERA,Sophie,Conseillère départementale,,Isère,MÉLENCHON Jean-Luc,10/02/2022,ISERE,38,84,38,
M.,DURANTON,Bertrand,Maire,Savas-Mépin,Isère,PÉCRESSE Valérie,10/02/2022,ISERE,38,84,38SAVASMEPIN,38476
M.,GIRARD,Jean-Pierre,Conseiller régional,Auvergne-Rhône-Alpes,Isère,PÉCRESSE Valérie,10/02/2022,ISERE,38,84,38AUVERGNERHONEALPES,
Mme,KOHLY,Martine,Conseillère départementale,,Isère,PÉCRESSE Valérie,10/02/2022,ISERE,38,84,38,
M.,BESSIRON,Daniel,Conseiller départemental,,Isère,ROUSSEL Fabien,10/02/2022,ISERE,38,84,38,
Mme,DEMORE,Amandine,Conseillère départementale,,Isère,ROUSSEL Fabien,10/02/2022,ISERE,38,84,38,
Mme,GERBIER,Françoise,Conseillère départementale,,Isère,ROUSSEL Fabien,10/02/2022,ISERE,38,84,38,
M.,MONNET,Robert,Maire,Sainte-Marie-du-Mont,Isère,ZEMMOUR Éric,10/02/2022,ISERE,38,84,38SAINTEMARIEDUMONT,38418
M.,MICHEL,Bernard,Maire,Mizoën,Isère,ARTHAUD Nathalie,15/02/2022,ISERE,38,84,38MIZOEN,38237
Mme,BATTISTEL,Marie-Noëlle,Députée,4ème circonscription,Isère,HIDALGO Anne,15/02/2022,ISERE,38,84,38EMECIRCONSCRIPTION,
M.,GEMMANI,Stéphane,Conseiller régional,Auvergne-Rhône-Alpes,Isère,HIDALGO Anne,15/02/2022,ISERE,38,84,38AUVERGNERHONEALPES,
Mme,RIVARD,Isabelle,Maire,Mottier,Isère,HIDALGO Anne,15/02/2022,ISERE,38,84,38MOTTIER,38267
M.,BASSET,Michel,Maire,Sainte-Marie-d'Alloix,Isère,JADOT Yannick,15/02/2022,ISERE,38,84,38SAINTEMARIEDALLOIX,38417
Mme,COUVENT,Pauline,Conseillère départementale,,Isère,JADOT Yannick,15/02/2022,ISERE,38,84,38,
Mme,QUESTIAUX,Marie,Conseillère départementale,,Isère,JADOT Yannick,15/02/2022,ISERE,38,84,38,
Mme,REUX,Nadine,Maire,Charnècles,Isère,JADOT Yannick,15/02/2022,ISERE,38,84,38CHARNECLES,38084
Mme,VERMOREL,Véronique,Conseillère régionale,Auvergne-Rhône-Alpes,Isère,JADOT Yannick,15/02/2022,ISERE,38,84,38AUVERGNERHONEALPES,
M.,DUFOUR,Williams,Maire,Miribel-les-Échelles,Isère,MACRON Emmanuel,15/02/2022,ISERE,38,84,38MIRIBELLESECHELLES,38236
M.,DURIEUX,Jean-Luc,Maire,Pisieu,Isère,MACRON Emmanuel,15/02/2022,ISERE,38,84,38PISIEU,38307
Mme,FLAMAND,Michèle,Maire,Saint-Nazaire-les-Eymes,Isère,MACRON Emmanuel,15/02/2022,ISERE,38,84,38SAINTNAZAIRELESEYMES,38431
Mme,JACQUIER-LAFORGE,Elodie,Députée,9ème circonscription,Isère,MACRON Emmanuel,15/02/2022,ISERE,38,84,38EMECIRCONSCRIPTION,
M.,PAQUE,Yannick,Maire,Beaurepaire,Isère,MACRON Emmanuel,15/02/2022,ISERE,38,84,38BEAUREPAIRE,38034
M.,PSAILA,Philippe,Maire,Hières-sur-Amby,Isère,MACRON Emmanuel,15/02/2022,ISERE,38,84,38HIERESSURAMBY,38190
M.,ROLLAND,Thierry,Maire,Royas,Isère,MACRON Emmanuel,15/02/2022,ISERE,38,84,38ROYAS,38346
M.,BONOMI,Jean-Pierre,Maire,Cognet,Isère,MÉLENCHON Jean-Luc,15/02/2022,ISERE,38,84,38COGNET,38116
M.,CRÉZÉ,Bernard,Maire,La Frette,Isère,MÉLENCHON Jean-Luc,15/02/2022,ISERE,38,84,38LAFRETTE,38174
M.,GUILLAUD-BATAILLE,Bruno,Maire,Charavines,Isère,MÉLENCHON Jean-Luc,15/02/2022,ISERE,38,84,38CHARAVINES,38082
Mme,CEDRIN,Michèle,Conseillère régionale,Auvergne-Rhône-Alpes,Isère,PÉCRESSE Valérie,15/02/2022,ISERE,38,84,38AUVERGNERHONEALPES,
M.,CHRIQUI,Vincent,Maire,Bourgoin-Jallieu,Isère,PÉCRESSE Valérie,15/02/2022,ISERE,38,84,38BOURGOINJALLIEU,38053
M.,COUTURIER,Alain,Maire,Meyrieu-les-Étangs,Isère,PÉCRESSE Valérie,15/02/2022,ISERE,38,84,38MEYRIEULESETANGS,38231
M.,CURTAUD,Patrick,Conseiller départemental,,Isère,PÉCRESSE Valérie,15/02/2022,ISERE,38,84,38,
Mme,DOLGOPYATOFF BURLET,Céline,Conseillère départementale,,Isère,PÉCRESSE Valérie,15/02/2022,ISERE,38,84,38,
M.,NOYREY,Jean-Yves,Maire,Huez,Isère,PÉCRESSE Valérie,15/02/2022,ISERE,38,84,38HUEZ,38191
Mme,PUISSAT,Frédérique,Sénatrice,,Isère,PÉCRESSE Valérie,15/02/2022,ISERE,38,84,38,
M.,CHAMBON,Denis,Maire,Saint-Alban-du-Rhône,Isère,ROUSSEL Fabien,15/02/2022,ISERE,38,84,38SAINTALBANDURHONE,38353
M.,QUEIROS,David,Maire,Saint-Martin-d'Hères,Isère,ROUSSEL Fabien,15/02/2022,ISERE,38,84,38SAINTMARTINDHERES,38421
Mme,BOUKAALA,Sarah,Conseillère régionale,Auvergne-Rhône-Alpes,Isère,TAUBIRA Christiane,15/02/2022,ISERE,38,84,38AUVERGNERHONEALPES,
Mme,BOLZE,Catherine,Conseillère régionale,Auvergne-Rhône-Alpes,Isère,ZEMMOUR Éric,15/02/2022,ISERE,38,84,38AUVERGNERHONEALPES,
M.,COUTURIER,Sébastien,Maire délégué d'une commune associée ou d'une commune déléguée,Porte-des-Bonnevaux,Isère,ZEMMOUR Éric,15/02/2022,ISERE,38,84,38PORTEDESBONNEVAUX,38479
M.,BOUVIER,Christophe,Maire,Chasse-sur-Rhône,Isère,HIDALGO Anne,17/02/2022,ISERE,38,84,38CHASSESURRHONE,38087
Mme,GERMAIN,Amandine,Conseillère départementale,,Isère,HIDALGO Anne,17/02/2022,ISERE,38,84,38,
M.,DULOUTRE,Sylvain,Maire,Sarcenas,Isère,JADOT Yannick,17/02/2022,ISERE,38,84,38SARCENAS,38472
M.,MOULIN-COMTE,Alexandre,Conseiller régional,Auvergne-Rhône-Alpes,Isère,LE PEN Marine,17/02/2022,ISERE,38,84,38AUVERGNERHONEALPES,
M.,CAUQUIL,Alain,Maire,Grenay,Isère,MACRON Emmanuel,17/02/2022,ISERE,38,84,38GRENAY,38184
Mme,HOURS,Joëlle,Conseillère départementale,,Isère,MACRON Emmanuel,17/02/2022,ISERE,38,84,38,
Mme,TROTON,Catherine,Maire,Vizille,Isère,MÉLENCHON Jean-Luc,17/02/2022,ISERE,38,84,38VIZILLE,38562
Mme,BÉRANGER,Nathalie,Conseillère régionale,Auvergne-Rhône-Alpes,Isère,PÉCRESSE Valérie,17/02/2022,ISERE,38,84,38AUVERGNERHONEALPES,
Mme,MERLE,Annick,Maire,Frontonas,Isère,PÉCRESSE Valérie,17/02/2022,ISERE,38,84,38FRONTONAS,38176
Mme,PEJU,Nathalie,Conseillère régionale,Auvergne-Rhône-Alpes,Isère,PÉCRESSE Valérie,17/02/2022,ISERE,38,84,38AUVERGNERHONEALPES,
M.,FALCO,Stéphane,Maire,Engins,Isère,ROUSSEL Fabien,17/02/2022,ISERE,38,84,38ENGINS,38153
Mme,KAZAZIAN-BALESTAS,Éléonore,Conseillère départementale,,Isère,TAUBIRA Christiane,17/02/2022,ISERE,38,84,38,
Mme,GRAND,Florence,Maire,Sainte-Luce,Isère,ARTHAUD Nathalie,22/02/2022,ISERE,38,84,38SAINTELUCE,38414
M.,ROUX-BERNARD,Gaëtan,Maire,Vatilieu,Isère,ARTHAUD Nathalie,22/02/2022,ISERE,38,84,38VATILIEU,38526
M.,LISSY,Guillaume,Maire,Seyssinet-Pariset,Isère,HIDALGO Anne,22/02/2022,ISERE,38,84,38SEYSSINETPARISET,38485
M.,TCHÉTCHÉ,Pierre Didier,Conseiller départemental,,Isère,JADOT Yannick,22/02/2022,ISERE,38,84,38,
M.,FURMANCZAK,Eric,Maire,Monestier-de-Clermont,Isère,LASSALLE Jean,22/02/2022,ISERE,38,84,38MONESTIERDECLERMONT,38242
M.,VALLIER,Eric,Maire,Chichilianne,Isère,LASSALLE Jean,22/02/2022,ISERE,38,84,38CHICHILIANNE,38103
Mme,DUPRÉ,Christel,Conseillère régionale,Auvergne-Rhône-Alpes,Isère,LE PEN Marine,22/02/2022,ISERE,38,84,38AUVERGNERHONEALPES,
M.,BADIN,Bernard,Maire,Torchefelon,Isère,MACRON Emmanuel,22/02/2022,ISERE,38,84,38TORCHEFELON,38508
M.,COLAS-ROY,Jean-Charles,Député,2ème circonscription,Isère,MACRON Emmanuel,22/02/2022,ISERE,38,84,38EMECIRCONSCRIPTION,
Mme,CHAIX,Sandrine,Conseillère régionale,Auvergne-Rhône-Alpes,Isère,PÉCRESSE Valérie,22/02/2022,ISERE,38,84,38AUVERGNERHONEALPES,
M.,FAURE,Henri,Maire,Saint-Pierre-de-Bressieux,Isère,PÉCRESSE Valérie,22/02/2022,ISERE,38,84,38SAINTPIERREDEBRESSIEUX,38440
M.,MOYNE-BRESSAND,Alain,Maire,Crémieu,Isère,PÉCRESSE Valérie,22/02/2022,ISERE,38,84,38CREMIEU,38138
Mme,PALAZZI-VALLIER,Lydia,Maire,Château-Bernard,Isère,POUTOU Philippe,22/02/2022,ISERE,38,84,38CHATEAUBERNARD,38090
M.,ROUSSET,Franck,Maire,Chevrières,Isère,CAU Marie,24/02/2022,ISERE,38,84,38CHEVRIERES,38099
M.,AMADIEU,Laurent,Maire,Saint-Égrève,Isère,JADOT Yannick,24/02/2022,ISERE,38,84,38SAINTEGREVE,38382
M.,JANOT,Pierre-Henri,Conseiller régional,Auvergne-Rhône-Alpes,Isère,JADOT Yannick,24/02/2022,ISERE,38,84,38AUVERGNERHONEALPES,
Mme,BARANI,Marie-Pierre,Maire,Châbons,Isère,MÉLENCHON Jean-Luc,24/02/2022,ISERE,38,84,38CHABONS,38065
M.,CHOLAT,Florent,Maire,Champagnier,Isère,MÉLENCHON Jean-Luc,24/02/2022,ISERE,38,84,38CHAMPAGNIER,38068
M.,DESSEZ,Dominique,Maire,La Buisse,Isère,MÉLENCHON Jean-Luc,24/02/2022,ISERE,38,84,38LABUISSE,38061
M.,GUSMEROLI,Stéphane,Maire,Saint-Pierre-de-Chartreuse,Isère,MÉLENCHON Jean-Luc,24/02/2022,ISERE,38,84,38SAINTPIERREDECHARTREUSE,38442
M.,PENET,Jean-Yves,Maire,Bilieu,Isère,MÉLENCHON Jean-Luc,24/02/2022,ISERE,38,84,38BILIEU,38043
Mme,BRUN,Ophélie,Maire,Villard-Notre-Dame,Isère,MEURICE Guillaume,24/02/2022,ISERE,38,84,38VILLARDNOTREDAME,38549
Mme,DEGOUL-STISSI,Mireille,Maire,Laval-en-Belledonne,Isère,POUTOU Philippe,24/02/2022,ISERE,38,84,38LAVALENBELLEDONNE,38206
Mme,MARTIN-GRAND,Sandrine,Conseillère départementale,,Isère,ZEMMOUR Éric,24/02/2022,ISERE,38,84,38,
M.,POLAT,Julien,Maire,Voiron,Isère,ZEMMOUR Éric,24/02/2022,ISERE,38,84,38VOIRON,38563
M.,RICHARD,David,Maire,Saint-Paul-de-Varces,Isère,ZEMMOUR Éric,24/02/2022,ISERE,38,84,38SAINTPAULDEVARCES,38436
