Civilité,Nom,Prénom,Mandat,Circonscription,Département,Candidat,Date de publication,dep_norm,dep_insee,reg_insee,norm,insee
Mme,LABRETTE MÉNAGER,Fabienne,Conseillère départementale,,Sarthe,PÉCRESSE Valérie,03/02/2022,SARTHE,72,52,72,
M.,TORCHE,Didier,Maire,Cormes,Sarthe,PÉCRESSE Valérie,03/02/2022,SARTHE,72,52,72CORMES,72093
M.,BOULARD,Pierre,Maire,Avezé,Sarthe,POUTOU Philippe,03/02/2022,SARTHE,72,52,72AVEZE,72020
M.,LEPROUST,Gilles,Maire,Allonnes,Sarthe,ROUSSEL Fabien,03/02/2022,SARTHE,72,52,72ALLONNES,72003
M.,POIRRIER,Sylvain,Maire,Arthezé,Sarthe,ROUSSEL Fabien,03/02/2022,SARTHE,72,52,72ARTHEZE,72009
M.,LEFEVRE,Daniel,Maire,Mont-Saint-Jean,Sarthe,DUPONT-AIGNAN Nicolas,08/02/2022,SARTHE,72,52,72MONTSAINTJEAN,72211
Mme,ELSHOUD,Mélina,Conseillère départementale,,Sarthe,HIDALGO Anne,08/02/2022,SARTHE,72,52,72,
M.,GUY,Samuel,Conseiller départemental,,Sarthe,JADOT Yannick,08/02/2022,SARTHE,72,52,72,
M.,DE MALHERBE,Raymond,Conseiller régional,Pays De La Loire,Sarthe,LE PEN Marine,08/02/2022,SARTHE,72,52,72PAYSDELALOIRE,
M.,BOULAY,Bruno,Maire,Thoiré-sur-Dinan,Sarthe,MACRON Emmanuel,08/02/2022,SARTHE,72,52,72THOIRESURDINAN,72356
Mme,MOINET,Sonia,Maire,La Chapelle-Saint-Fray,Sarthe,MACRON Emmanuel,08/02/2022,SARTHE,72,52,72LACHAPELLESAINTFRAY,72066
M.,BARRET,Benoit,Conseiller régional,Pays De La Loire,Sarthe,PÉCRESSE Valérie,08/02/2022,SARTHE,72,52,72PAYSDELALOIRE,
M.,DE NICOLAY,Louis-Jean,Sénateur,,Sarthe,PÉCRESSE Valérie,08/02/2022,SARTHE,72,52,72,
M.,GRELIER,Jean-Carles,Député,5ème circonscription,Sarthe,PÉCRESSE Valérie,08/02/2022,SARTHE,72,52,72EMECIRCONSCRIPTION,
Mme,LATOUCHE,Béatrice,Maire,Le Lude,Sarthe,PÉCRESSE Valérie,08/02/2022,SARTHE,72,52,72LELUDE,72176
Mme,LELONG,Françoise,Conseillère départementale,,Sarthe,PÉCRESSE Valérie,08/02/2022,SARTHE,72,52,72,
M.,LEMONNIER,Thierry,Conseiller départemental,,Sarthe,PÉCRESSE Valérie,08/02/2022,SARTHE,72,52,72,
Mme,PAINEAU,Catherine,Conseillère départementale,,Sarthe,PÉCRESSE Valérie,08/02/2022,SARTHE,72,52,72,
M.,PAUVERT,Willy,Maire,Théligny,Sarthe,PÉCRESSE Valérie,08/02/2022,SARTHE,72,52,72THELIGNY,72353
M.,CALIPPE,Yves,Conseiller départemental,,Sarthe,ROUSSEL Fabien,08/02/2022,SARTHE,72,52,72,
M.,COUNIL,Christophe,Conseiller départemental,,Sarthe,TAUBIRA Christiane,08/02/2022,SARTHE,72,52,72,
M.,CHEDHOMME,Christian,Maire,Commerveil,Sarthe,DUPONT-AIGNAN Nicolas,10/02/2022,SARTHE,72,52,72COMMERVEIL,72086
Mme,COZIC-GUILLAUME,Isabelle,Conseillère départementale,,Sarthe,HIDALGO Anne,10/02/2022,SARTHE,72,52,72,
M.,MUSSARD,Anthony,Maire,Loué,Sarthe,JADOT Yannick,10/02/2022,SARTHE,72,52,72LOUE,72168
M.,CATANZARO,Jean-Luc,Conseiller régional,Pays De La Loire,Sarthe,PÉCRESSE Valérie,10/02/2022,SARTHE,72,52,72PAYSDELALOIRE,
M.,VOGEL,Jean Pierre,Sénateur,,Sarthe,PÉCRESSE Valérie,10/02/2022,SARTHE,72,52,72,
M.,PINTO,Christophe,Maire,Volnay,Sarthe,ARTHAUD Nathalie,15/02/2022,SARTHE,72,52,72VOLNAY,72382
M.,LE BRAY,Alain,Maire,Nogent-le-Bernard,Sarthe,DUPONT-AIGNAN Nicolas,15/02/2022,SARTHE,72,52,72NOGENTLEBERNARD,72220
Mme,AFFAGARD,Blandine,Conseillère départementale,,Sarthe,HIDALGO Anne,15/02/2022,SARTHE,72,52,72,
M.,GOUHIER,Sébastien,Maire,Écommoy,Sarthe,MACRON Emmanuel,15/02/2022,SARTHE,72,52,72ECOMMOY,72124
M.,MARTINEAU,Eric,Maire,Chenu,Sarthe,MACRON Emmanuel,15/02/2022,SARTHE,72,52,72CHENU,72077
M.,BOMBLED,Hugues,Maire,Rouessé-Vassé,Sarthe,MÉLENCHON Jean-Luc,15/02/2022,SARTHE,72,52,72ROUESSEVASSE,72255
Mme,BEAUCHEF,Anne,Conseillère régionale,Pays De La Loire,Sarthe,PÉCRESSE Valérie,15/02/2022,SARTHE,72,52,72PAYSDELALOIRE,
M.,BEAUCHEF,Frederic,Conseiller départemental,,Sarthe,PÉCRESSE Valérie,15/02/2022,SARTHE,72,52,72,
M.,CHALIGNÉ,Michel,Maire,Clermont-Créans,Sarthe,PÉCRESSE Valérie,15/02/2022,SARTHE,72,52,72CLERMONTCREANS,72084
M.,DESMAZIERES,Patrick,Conseiller départemental,,Sarthe,PÉCRESSE Valérie,15/02/2022,SARTHE,72,52,72,
Mme,GAUTHIER CHAILLOUX,Nathalie,Maire,Thorigné-sur-Dué,Sarthe,PÉCRESSE Valérie,15/02/2022,SARTHE,72,52,72THORIGNESURDUE,72358
M.,LACOCHE,Jacques,Maire,Bessé-sur-Braye,Sarthe,PÉCRESSE Valérie,15/02/2022,SARTHE,72,52,72BESSESURBRAYE,72035
Mme,MORANÇAIS,Christelle,Conseillère régionale,Pays De La Loire,Sarthe,PÉCRESSE Valérie,15/02/2022,SARTHE,72,52,72PAYSDELALOIRE,
M.,SASSO,Olivier,Conseiller départemental,,Sarthe,PÉCRESSE Valérie,15/02/2022,SARTHE,72,52,72,
M.,DE VILMAREST,Éric,Maire,Saint-Aignan,Sarthe,ZEMMOUR Éric,15/02/2022,SARTHE,72,52,72SAINTAIGNAN,72265
M.,NOIR,Régis,Maire,Joué-en-Charnie,Sarthe,MACRON Emmanuel,17/02/2022,SARTHE,72,52,72JOUEENCHARNIE,72149
M.,LE BOUFFANT,Yves,Maire,Coulongé,Sarthe,MÉLENCHON Jean-Luc,17/02/2022,SARTHE,72,52,72COULONGE,72098
M.,DENIEUL,Frédéric,Maire,Piacé,Sarthe,PÉCRESSE Valérie,17/02/2022,SARTHE,72,52,72PIACE,72235
M.,GALLOU,Jacky,Maire,Le Tronchet,Sarthe,PÉCRESSE Valérie,17/02/2022,SARTHE,72,52,72LETRONCHET,72362
M.,DHUMEAUX,Dominique,Maire,Fercé-sur-Sarthe,Sarthe,POUTOU Philippe,17/02/2022,SARTHE,72,52,72FERCESURSARTHE,72131
M.,GENDRY,Michel,Maire,Parcé-sur-Sarthe,Sarthe,CHICHE Arnaud,22/02/2022,SARTHE,72,52,72PARCESURSARTHE,72228
Mme,GRELET-CERTENAIS,Nadine,Maire,La Flèche,Sarthe,HIDALGO Anne,22/02/2022,SARTHE,72,52,72LAFLECHE,72154
Mme,HEUZÉ,Nelly,Conseillère départementale,,Sarthe,HIDALGO Anne,22/02/2022,SARTHE,72,52,72,
M.,FAVIER,Patrice,Maire délégué d'une commune associée ou d'une commune déléguée,Villeneuve-en-Perseigne,Sarthe,LE PEN Marine,22/02/2022,SARTHE,72,52,72VILLENEUVEENPERSEIGNE,72137
M.,AMIARD,Dominique,Maire,Cures,Sarthe,MACRON Emmanuel,22/02/2022,SARTHE,72,52,72CURES,72111
M.,DAVID,Eric,Maire,Le Bailleul,Sarthe,MACRON Emmanuel,22/02/2022,SARTHE,72,52,72LEBAILLEUL,72022
M.,DUPUIS,Pascal,Maire,Le Grand-Lucé,Sarthe,MACRON Emmanuel,22/02/2022,SARTHE,72,52,72LEGRANDLUCE,72143
M.,COURNE,Alain,Maire délégué d'une commune associée ou d'une commune déléguée,Fresnay-sur-Sarthe,Sarthe,PÉCRESSE Valérie,22/02/2022,SARTHE,72,52,72FRESNAYSURSARTHE,72138
M.,GRUAU,Vincent,Maire,Jupilles,Sarthe,PÉCRESSE Valérie,22/02/2022,SARTHE,72,52,72JUPILLES,72153
Mme,LE CONTE,Hélène,Conseillère départementale,,Sarthe,PÉCRESSE Valérie,22/02/2022,SARTHE,72,52,72,
M.,MORIN,Luc,Maire,Monhoudou,Sarthe,PÉCRESSE Valérie,22/02/2022,SARTHE,72,52,72MONHOUDOU,72202
M.,BROCHARD,Jean-Paul,Maire,Neuvillette-en-Charnie,Sarthe,ZEMMOUR Éric,22/02/2022,SARTHE,72,52,72NEUVILLETTEENCHARNIE,72218
M.,BERGER,Christian,Maire,Saint-Denis-d'Orques,Sarthe,DUPONT-AIGNAN Nicolas,24/02/2022,SARTHE,72,52,72SAINTDENISDORQUES,72278
Mme,CANTIN,Véronique,Conseillère départementale,,Sarthe,PÉCRESSE Valérie,24/02/2022,SARTHE,72,52,72,
M.,DE PIEPAPE,Guy-René,Maire,Louzes,Sarthe,ZEMMOUR Éric,24/02/2022,SARTHE,72,52,72LOUZES,72171
M.,GUILLON,Emile,Maire,La Chapelle-aux-Choux,Sarthe,ZEMMOUR Éric,24/02/2022,SARTHE,72,52,72LACHAPELLEAUXCHOUX,72060
M.,PLANS,José,Maire,Préval,Sarthe,ZEMMOUR Éric,24/02/2022,SARTHE,72,52,72PREVAL,72245
