Civilité,Nom,Prénom,Mandat,Circonscription,Département,Candidat,Date de publication,dep_norm,dep_insee,reg_insee,norm,insee
Mme,ALMOSTER RODRIGUES,Anne Marie,Maire,Rochechouart,Haute-Vienne,HIDALGO Anne,08/02/2022,HAUTEVIENNE,87,75,87ROCHECHOUART,87126
M.,BOISSERIE,François,Maire,Glandon,Haute-Vienne,HIDALGO Anne,08/02/2022,HAUTEVIENNE,87,75,87GLANDON,87071
Mme,BOURDEAU,Cécile,Conseillère départementale,,Haute-Vienne,HIDALGO Anne,08/02/2022,HAUTEVIENNE,87,75,87,
Mme,BROUILLE,Andréa,Maire,Bessines-sur-Gartempe,Haute-Vienne,HIDALGO Anne,08/02/2022,HAUTEVIENNE,87,75,87BESSINESSURGARTEMPE,87014
Mme,BURGAUD,Nadine,Maire,Rilhac-Rancon,Haute-Vienne,HIDALGO Anne,08/02/2022,HAUTEVIENNE,87,75,87RILHACRANCON,87125
M.,DELAUTRETTE,Stéphane,Maire,Les Cars,Haute-Vienne,HIDALGO Anne,08/02/2022,HAUTEVIENNE,87,75,87LESCARS,87029
M.,DESTRUHAUT,Stéphane,Conseiller départemental,,Haute-Vienne,HIDALGO Anne,08/02/2022,HAUTEVIENNE,87,75,87,
Mme,LALOGE,Marlène,Conseillère départementale,,Haute-Vienne,HIDALGO Anne,08/02/2022,HAUTEVIENNE,87,75,87,
Mme,LARDY,Brigitte,Conseillère départementale,,Haute-Vienne,HIDALGO Anne,08/02/2022,HAUTEVIENNE,87,75,87,
M.,LEBOUTET,Maurice,Maire,Bosmie-l'Aiguille,Haute-Vienne,HIDALGO Anne,08/02/2022,HAUTEVIENNE,87,75,87BOSMIELAIGUILLE,87021
Mme,LENFANT,Julie,Maire,Chaptelat,Haute-Vienne,HIDALGO Anne,08/02/2022,HAUTEVIENNE,87,75,87CHAPTELAT,87038
M.,MIGUEL,Thierry,Conseiller départemental,,Haute-Vienne,HIDALGO Anne,08/02/2022,HAUTEVIENNE,87,75,87,
M.,MONTET,Guy,Maire,Meuzac,Haute-Vienne,HIDALGO Anne,08/02/2022,HAUTEVIENNE,87,75,87MEUZAC,87095
Mme,PLAZZI,Monique,Conseillère départementale,,Haute-Vienne,HIDALGO Anne,08/02/2022,HAUTEVIENNE,87,75,87,
M.,THOMAS,Jean-Claude,Maire,Le Buis,Haute-Vienne,HIDALGO Anne,08/02/2022,HAUTEVIENNE,87,75,87LEBUIS,87023
M.,VEYRIRAS,Stéphane,Conseiller départemental,,Haute-Vienne,HIDALGO Anne,08/02/2022,HAUTEVIENNE,87,75,87,
M.,VENTEAU,Pierre,Député,2ème circonscription,Haute-Vienne,MACRON Emmanuel,08/02/2022,HAUTEVIENNE,87,75,87EMECIRCONSCRIPTION,
M.,CHÉ,Stéphane,Maire,Ambazac,Haute-Vienne,MÉLENCHON Jean-Luc,08/02/2022,HAUTEVIENNE,87,75,87AMBAZAC,87002
M.,DARGENTOLLE,Georges,Maire,Saint-Maurice-les-Brousses,Haute-Vienne,MÉLENCHON Jean-Luc,08/02/2022,HAUTEVIENNE,87,75,87SAINTMAURICELESBROUSSES,87169
M.,POURCHET,Pierre-Paul,Maire,Beaumont-du-Lac,Haute-Vienne,PÉCRESSE Valérie,08/02/2022,HAUTEVIENNE,87,75,87BEAUMONTDULAC,87009
M.,MALET,Patrick,Conseiller départemental,,Haute-Vienne,ROUSSEL Fabien,08/02/2022,HAUTEVIENNE,87,75,87,
Mme,PAULET,Valérie,Conseillère départementale,,Haute-Vienne,ROUSSEL Fabien,08/02/2022,HAUTEVIENNE,87,75,87,
Mme,TUYERAS,Sylvie,Conseillère départementale,,Haute-Vienne,ROUSSEL Fabien,08/02/2022,HAUTEVIENNE,87,75,87,
M.,DEVARISSIAS,Philippe,Maire,Janailhac,Haute-Vienne,HIDALGO Anne,10/02/2022,HAUTEVIENNE,87,75,87JANAILHAC,87077
M.,DIDIERRE,Jean-Gérard,Maire,La Croisille-sur-Briance,Haute-Vienne,HIDALGO Anne,10/02/2022,HAUTEVIENNE,87,75,87LACROISILLESURBRIANCE,87051
Mme,GUILHAT-BARRET,Véronique,Conseillère départementale,,Haute-Vienne,HIDALGO Anne,10/02/2022,HAUTEVIENNE,87,75,87,
M.,MARCELLAUD,Didier,Maire,Saint-Jean-Ligoure,Haute-Vienne,HIDALGO Anne,10/02/2022,HAUTEVIENNE,87,75,87SAINTJEANLIGOURE,87151
Mme,MORIZIO,Annick,Conseillère départementale,,Haute-Vienne,HIDALGO Anne,10/02/2022,HAUTEVIENNE,87,75,87,
Mme,TLEMSANI,Chérifa,Conseillère départementale,,Haute-Vienne,HIDALGO Anne,10/02/2022,HAUTEVIENNE,87,75,87,
M.,FREYCHET,Albin,Conseiller régional,Nouvelle-Aquitaine,Haute-Vienne,LE PEN Marine,10/02/2022,HAUTEVIENNE,87,75,87NOUVELLEAQUITAINE,
M.,BOST,Jean-Marie,Conseiller départemental,,Haute-Vienne,PÉCRESSE Valérie,10/02/2022,HAUTEVIENNE,87,75,87,
M.,PIRONNEAU,Pascal,Conseiller départemental,,Haute-Vienne,ROUSSEL Fabien,10/02/2022,HAUTEVIENNE,87,75,87,
Mme,VARACHAUD,Agnès,Maire,Saint-Mathieu,Haute-Vienne,THOUY Hélène,10/02/2022,HAUTEVIENNE,87,75,87SAINTMATHIEU,87168
M.,DE LA SALLE,Jacques,Maire,Gajoubert,Haute-Vienne,ZEMMOUR Éric,10/02/2022,HAUTEVIENNE,87,75,87GAJOUBERT,87069
Mme,PARVERIE,Maryse,Maire,Champsac,Haute-Vienne,ARTHAUD Nathalie,15/02/2022,HAUTEVIENNE,87,75,87CHAMPSAC,87036
M.,MILLET LACOMBE,Pierre,Maire,Ladignac-le-Long,Haute-Vienne,EGGER Clara,15/02/2022,HAUTEVIENNE,87,75,87LADIGNACLELONG,87082
M.,BERGERON,Thibault,Conseiller régional,Nouvelle-Aquitaine,Haute-Vienne,HIDALGO Anne,15/02/2022,HAUTEVIENNE,87,75,87NOUVELLEAQUITAINE,
M.,DELOMÉNIE,Bernard,Maire,Saint-Priest-Ligoure,Haute-Vienne,HIDALGO Anne,15/02/2022,HAUTEVIENNE,87,75,87SAINTPRIESTLIGOURE,87176
M.,NEXON,Jean-Pierre,Maire,Sauviat-sur-Vige,Haute-Vienne,HIDALGO Anne,15/02/2022,HAUTEVIENNE,87,75,87SAUVIATSURVIGE,87190
M.,PERRIN,Jean-François,Maire,Blond,Haute-Vienne,HIDALGO Anne,15/02/2022,HAUTEVIENNE,87,75,87BLOND,87018
Mme,SOLIS,Jany Claude,Maire,Saint-Jouvent,Haute-Vienne,HIDALGO Anne,15/02/2022,HAUTEVIENNE,87,75,87SAINTJOUVENT,87152
M.,PAGÈS,Jean-Louis,Conseiller régional,Nouvelle-Aquitaine,Haute-Vienne,JADOT Yannick,15/02/2022,HAUTEVIENNE,87,75,87NOUVELLEAQUITAINE,
M.,HACHIN,Pierre,Maire,Marval,Haute-Vienne,MÉLENCHON Jean-Luc,15/02/2022,HAUTEVIENNE,87,75,87MARVAL,87092
M.,KAPSTEIN,Michaël,Maire,Champnétery,Haute-Vienne,MÉLENCHON Jean-Luc,15/02/2022,HAUTEVIENNE,87,75,87CHAMPNETERY,87035
M.,CHAMINADE,Gérard,Maire,Lavignac,Haute-Vienne,PÉCRESSE Valérie,15/02/2022,HAUTEVIENNE,87,75,87LAVIGNAC,87084
M.,BAUDEMONT,Dominique,Maire,Peyrat-le-Château,Haute-Vienne,ROUSSEL Fabien,15/02/2022,HAUTEVIENNE,87,75,87PEYRATLECHATEAU,87117
Mme,LA DUNE,Catherine,Conseillère régionale,Nouvelle-Aquitaine,Haute-Vienne,ROUSSEL Fabien,15/02/2022,HAUTEVIENNE,87,75,87NOUVELLEAQUITAINE,
M.,BASCANS,Max,Maire,Thouron,Haute-Vienne,LASSALLE Jean,17/02/2022,HAUTEVIENNE,87,75,87THOURON,87197
Mme,BLANQUET,Géraldine,Maire,Surdoux,Haute-Vienne,LASSALLE Jean,17/02/2022,HAUTEVIENNE,87,75,87SURDOUX,87193
M.,REY,Georges,Maire délégué d'une commune associée ou d'une commune déléguée,Val-d'Oire-et-Gartempe,Haute-Vienne,MÉLENCHON Jean-Luc,17/02/2022,HAUTEVIENNE,87,75,87VALDOIREETGARTEMPE,87028
M.,RUMEAU,Gérard,Maire,Châteauponsac,Haute-Vienne,PÉCRESSE Valérie,17/02/2022,HAUTEVIENNE,87,75,87CHATEAUPONSAC,87041
M.,LEBLANC,Christian,Maire,Saint-Amand-le-Petit,Haute-Vienne,ROUSSEL Fabien,17/02/2022,HAUTEVIENNE,87,75,87SAINTAMANDLEPETIT,87132
M.,ESCURE,Fabrice,Conseiller départemental,,Haute-Vienne,HIDALGO Anne,22/02/2022,HAUTEVIENNE,87,75,87,
Mme,VALLADE,Sylvie,Maire,Saint-Hilaire-les-Places,Haute-Vienne,MACRON Emmanuel,22/02/2022,HAUTEVIENNE,87,75,87SAINTHILAIRELESPLACES,87150
M.,PLEINEVERT,Jacques,Maire,Compreignac,Haute-Vienne,HIDALGO Anne,24/02/2022,HAUTEVIENNE,87,75,87COMPREIGNAC,87047
M.,BARRY,Philippe,Président d'un EPCI à fiscalité propre,CC du Val de Vienne,Haute-Vienne,JADOT Yannick,24/02/2022,HAUTEVIENNE,87,75,87CCDUVALDEVIENNE,
M.,SCHIRA,Bruno,Maire,Le Dorat,Haute-Vienne,ZEMMOUR Éric,24/02/2022,HAUTEVIENNE,87,75,87LEDORAT,87059
