Civilité,Nom,Prénom,Mandat,Circonscription,Département,Candidat,Date de publication,dep_norm,dep_insee,reg_insee,norm,insee
Mme,LOUCHAERT,Laurence,Conseillère départementale,,Pas-de-Calais,ROUSSEL Fabien,03/02/2022,PASDECALAIS,62,32,62,
Mme,PASSEBOSC,Brigitte,Maire,Saint-Étienne-au-Mont,Pas-de-Calais,ROUSSEL Fabien,03/02/2022,PASDECALAIS,62,32,62SAINTETIENNEAUMONT,62746
M.,POUSSIERE,Thierry,Maire,Brêmes,Pas-de-Calais,ROUSSEL Fabien,03/02/2022,PASDECALAIS,62,32,62BREMES,62174
M.,TELLIER,Jean-Marc,Maire,Avion,Pas-de-Calais,ROUSSEL Fabien,03/02/2022,PASDECALAIS,62,32,62AVION,62065
M.,TERLAT,Yves,Maire,Annay,Pas-de-Calais,ROUSSEL Fabien,03/02/2022,PASDECALAIS,62,32,62ANNAY,62033
M.,DELELIS,Bernard,Maire,Gonnehem,Pas-de-Calais,ARTHAUD Nathalie,08/02/2022,PASDECALAIS,62,32,62GONNEHEM,62376
M.,DELPLANQUE,Guy,Maire,Wicquinghem,Pas-de-Calais,ARTHAUD Nathalie,08/02/2022,PASDECALAIS,62,32,62WICQUINGHEM,62886
M.,DOMMANGET,Aurélien,Maire,Clerques,Pas-de-Calais,ARTHAUD Nathalie,08/02/2022,PASDECALAIS,62,32,62CLERQUES,62228
Mme,DUFRESNE,Chantal,Maire,Thièvres,Pas-de-Calais,ARTHAUD Nathalie,08/02/2022,PASDECALAIS,62,32,62THIEVRES,62814
Mme,LOISON,Jasmine,Maire,Rombly,Pas-de-Calais,ARTHAUD Nathalie,08/02/2022,PASDECALAIS,62,32,62ROMBLY,62720
M.,VAN LATENSTEIN,Freddy,Maire,Lugy,Pas-de-Calais,ARTHAUD Nathalie,08/02/2022,PASDECALAIS,62,32,62LUGY,62533
M.,BASTIEN,Jacques,Maire,Sailly-en-Ostrevent,Pas-de-Calais,DUPONT-AIGNAN Nicolas,08/02/2022,PASDECALAIS,62,32,62SAILLYENOSTREVENT,62734
M.,DUBOIS,Bernard,Maire,Incourt,Pas-de-Calais,DUPONT-AIGNAN Nicolas,08/02/2022,PASDECALAIS,62,32,62INCOURT,62470
M.,FOURDINIER,Jean-Noël,Maire,Linzeux,Pas-de-Calais,DUPONT-AIGNAN Nicolas,08/02/2022,PASDECALAIS,62,32,62LINZEUX,62518
M.,GAROT,Dominique,Maire,Sachin,Pas-de-Calais,DUPONT-AIGNAN Nicolas,08/02/2022,PASDECALAIS,62,32,62SACHIN,62732
M.,HANNEBICQ,Franck,Maire,Busnes,Pas-de-Calais,DUPONT-AIGNAN Nicolas,08/02/2022,PASDECALAIS,62,32,62BUSNES,62190
M.,LEJOSNE,Philippe,Maire,Wamin,Pas-de-Calais,DUPONT-AIGNAN Nicolas,08/02/2022,PASDECALAIS,62,32,62WAMIN,62872
M.,LIEFHOOGHE,Pierre,Maire,Bouin-Plumoison,Pas-de-Calais,DUPONT-AIGNAN Nicolas,08/02/2022,PASDECALAIS,62,32,62BOUINPLUMOISON,62661
M.,DEMOLLIENS,Marc,Maire,Desvres,Pas-de-Calais,HIDALGO Anne,08/02/2022,PASDECALAIS,62,32,62DESVRES,62268
M.,EVRARD,Pierre,Maire,Wizernes,Pas-de-Calais,HIDALGO Anne,08/02/2022,PASDECALAIS,62,32,62WIZERNES,62902
M.,MARCELLAK,Serge,Maire,Nœux-les-Mines,Pas-de-Calais,HIDALGO Anne,08/02/2022,PASDECALAIS,62,32,62NOEUXLESMINES,62617
M.,COUSIN,Alexandre,Conseiller régional,Hauts-De-France,Pas-de-Calais,JADOT Yannick,08/02/2022,PASDECALAIS,62,32,62HAUTSDEFRANCE,
M.,DUPAS,Jean-Charles,Maire,Sauchy-Cauchy,Pas-de-Calais,JADOT Yannick,08/02/2022,PASDECALAIS,62,32,62SAUCHYCAUCHY,62780
M.,HOCHART,Jean-Jacques,Maire,Gauchin-Verloingt,Pas-de-Calais,JADOT Yannick,08/02/2022,PASDECALAIS,62,32,62GAUCHINVERLOINGT,62367
Mme,TONDELIER,Marine,Conseillère régionale,Hauts-De-France,Pas-de-Calais,JADOT Yannick,08/02/2022,PASDECALAIS,62,32,62HAUTSDEFRANCE,
M.,CASTEL,Gervais,Maire,Tramecourt,Pas-de-Calais,KUZMANOVIC Georges,08/02/2022,PASDECALAIS,62,32,62TRAMECOURT,62828
M.,CHAMPAGNE,Robert,Maire,Maisnil,Pas-de-Calais,KUZMANOVIC Georges,08/02/2022,PASDECALAIS,62,32,62MAISNIL,62539
M.,VISENTIN,Patrick,Maire,Chérisy,Pas-de-Calais,KUZMANOVIC Georges,08/02/2022,PASDECALAIS,62,32,62CHERISY,62223
M.,BLONDEL,Marcel,Maire,Linghem,Pas-de-Calais,LASSALLE Jean,08/02/2022,PASDECALAIS,62,32,62LINGHEM,62517
M.,LANNOY,Jacques,Maire,Echinghen,Pas-de-Calais,LASSALLE Jean,08/02/2022,PASDECALAIS,62,32,62ECHINGHEN,62281
M.,BILDE,Bruno,Député,12ème circonscription,Pas-de-Calais,LE PEN Marine,08/02/2022,PASDECALAIS,62,32,62EMECIRCONSCRIPTION,
M.,BRICE,Laurent,Conseiller régional,Hauts-De-France,Pas-de-Calais,LE PEN Marine,08/02/2022,PASDECALAIS,62,32,62HAUTSDEFRANCE,
M.,BRIOIS,Steeve,Maire,Hénin-Beaumont,Pas-de-Calais,LE PEN Marine,08/02/2022,PASDECALAIS,62,32,62HENINBEAUMONT,62427
Mme,CASIER,Odile,Conseillère régionale,Hauts-De-France,Pas-de-Calais,LE PEN Marine,08/02/2022,PASDECALAIS,62,32,62HAUTSDEFRANCE,
M.,CLAVET,Bruno,Conseiller régional,Hauts-De-France,Pas-de-Calais,LE PEN Marine,08/02/2022,PASDECALAIS,62,32,62HAUTSDEFRANCE,
Mme,DURIEZ,Marie-Christine,Conseillère régionale,Hauts-De-France,Pas-de-Calais,LE PEN Marine,08/02/2022,PASDECALAIS,62,32,62HAUTSDEFRANCE,
Mme,FATNA,Huguette,Conseillère régionale,Hauts-De-France,Pas-de-Calais,LE PEN Marine,08/02/2022,PASDECALAIS,62,32,62HAUTSDEFRANCE,
M.,HEUSÈLE,Alban,Conseiller régional,Hauts-De-France,Pas-de-Calais,LE PEN Marine,08/02/2022,PASDECALAIS,62,32,62HAUTSDEFRANCE,
M.,SZCZUREK,Christopher,Conseiller régional,Hauts-De-France,Pas-de-Calais,LE PEN Marine,08/02/2022,PASDECALAIS,62,32,62HAUTSDEFRANCE,
M.,VIAL,François,Conseiller départemental,,Pas-de-Calais,LE PEN Marine,08/02/2022,PASDECALAIS,62,32,62,
M.,DAGBERT,Julien,Maire,Barlin,Pas-de-Calais,MACRON Emmanuel,08/02/2022,PASDECALAIS,62,32,62BARLIN,62083
M.,DAGBERT,Michel,Sénateur,,Pas-de-Calais,MACRON Emmanuel,08/02/2022,PASDECALAIS,62,32,62,
M.,GOMES,Stéphane,Maire,Mondicourt,Pas-de-Calais,MACRON Emmanuel,08/02/2022,PASDECALAIS,62,32,62MONDICOURT,62583
M.,LAFONTE,Pierre,Maire,Aix-en-Issart,Pas-de-Calais,MACRON Emmanuel,08/02/2022,PASDECALAIS,62,32,62AIXENISSART,62018
M.,LECLERCQ,Christophe,Député,6ème circonscription,Pas-de-Calais,MACRON Emmanuel,08/02/2022,PASDECALAIS,62,32,62EMECIRCONSCRIPTION,
M.,LOGIE,Antoine,Maire,Wimille,Pas-de-Calais,MACRON Emmanuel,08/02/2022,PASDECALAIS,62,32,62WIMILLE,62894
M.,NORMAND,Xavier,Maire,Villers-Sir-Simon,Pas-de-Calais,MACRON Emmanuel,08/02/2022,PASDECALAIS,62,32,62VILLERSSIRSIMON,62860
M.,PICQUE,Arnaud,Maire,Lespesses,Pas-de-Calais,MACRON Emmanuel,08/02/2022,PASDECALAIS,62,32,62LESPESSES,62500
M.,THERY,Vincent,Maire,Gavrelle,Pas-de-Calais,MACRON Emmanuel,08/02/2022,PASDECALAIS,62,32,62GAVRELLE,62369
M.,VANLERENBERGHE,Jean-Marie,Sénateur,,Pas-de-Calais,MACRON Emmanuel,08/02/2022,PASDECALAIS,62,32,62,
M.,NORMAND,Arnold,Maire,Rœux,Pas-de-Calais,MÉLENCHON Jean-Luc,08/02/2022,PASDECALAIS,62,32,62ROEUX,62718
Mme,BERNARD,Marie,Maire,La Cauchie,Pas-de-Calais,PÉCRESSE Valérie,08/02/2022,PASDECALAIS,62,32,62LACAUCHIE,62216
M.,CARON,Philippe,Conseiller régional,Hauts-De-France,Pas-de-Calais,PÉCRESSE Valérie,08/02/2022,PASDECALAIS,62,32,62HAUTSDEFRANCE,
M.,DEMOLLIENS,Philippe,Maire,Le Wast,Pas-de-Calais,PÉCRESSE Valérie,08/02/2022,PASDECALAIS,62,32,62LEWAST,62880
M.,DUMONT,Pierre-Henri,Député,7ème circonscription,Pas-de-Calais,PÉCRESSE Valérie,08/02/2022,PASDECALAIS,62,32,62EMECIRCONSCRIPTION,
M.,HENQUENET,Sébastien,Maire,Famechon,Pas-de-Calais,PÉCRESSE Valérie,08/02/2022,PASDECALAIS,62,32,62FAMECHON,62322
M.,MELCHIOR,Frédéric,Maire,Nortkerque,Pas-de-Calais,PÉCRESSE Valérie,08/02/2022,PASDECALAIS,62,32,62NORTKERQUE,62621
M.,TETARD,Ghislain,Conseiller régional,Hauts-De-France,Pas-de-Calais,PÉCRESSE Valérie,08/02/2022,PASDECALAIS,62,32,62HAUTSDEFRANCE,
M.,THERRY,Robert,Député,4ème circonscription,Pas-de-Calais,PÉCRESSE Valérie,08/02/2022,PASDECALAIS,62,32,62EMECIRCONSCRIPTION,
M.,BOULENGER,Georges,Maire,Le Quesnoy-en-Artois,Pas-de-Calais,ROUSSEL Fabien,08/02/2022,PASDECALAIS,62,32,62LEQUESNOYENARTOIS,62677
Mme,BRETON,Anouck,Conseillère départementale,,Pas-de-Calais,ROUSSEL Fabien,08/02/2022,PASDECALAIS,62,32,62,
Mme,DAUTRICHE-DESMARAI,Audrey,Conseillère départementale,,Pas-de-Calais,ROUSSEL Fabien,08/02/2022,PASDECALAIS,62,32,62,
Mme,GAROT,Line,Maire,Ferfay,Pas-de-Calais,ROUSSEL Fabien,08/02/2022,PASDECALAIS,62,32,62FERFAY,62328
M.,VISEUX,Maurice,Maire,Bouvigny-Boyeffles,Pas-de-Calais,ROUSSEL Fabien,08/02/2022,PASDECALAIS,62,32,62BOUVIGNYBOYEFFLES,62170
M.,VOLANTI,Michel,Maire,Fresnoy-en-Gohelle,Pas-de-Calais,ROUSSEL Fabien,08/02/2022,PASDECALAIS,62,32,62FRESNOYENGOHELLE,62358
M.,EDOUARD,Eric,Maire,Marles-les-Mines,Pas-de-Calais,TAUBIRA Christiane,08/02/2022,PASDECALAIS,62,32,62MARLESLESMINES,62555
M.,VANDENTORREN,Gérard,Maire,Gouy-en-Ternois,Pas-de-Calais,THOUY Hélène,08/02/2022,PASDECALAIS,62,32,62GOUYENTERNOIS,62381
M.,MARQUET,Régis,Maire,Neuville-au-Cornet,Pas-de-Calais,ARTHAUD Nathalie,10/02/2022,PASDECALAIS,62,32,62NEUVILLEAUCORNET,62607
M.,MERLO,Olivier,Maire,Vaudringhem,Pas-de-Calais,ARTHAUD Nathalie,10/02/2022,PASDECALAIS,62,32,62VAUDRINGHEM,62837
Mme,SERGENT,Jeannie,Maire,Beaurainville,Pas-de-Calais,ARTHAUD Nathalie,10/02/2022,PASDECALAIS,62,32,62BEAURAINVILLE,62100
M.,BOURY,Gislain,Maire,Barastre,Pas-de-Calais,ASSELINEAU François,10/02/2022,PASDECALAIS,62,32,62BARASTRE,62082
Mme,SADOUNE,Samia,Conseillère régionale,Hauts-De-France,Pas-de-Calais,HIDALGO Anne,10/02/2022,PASDECALAIS,62,32,62HAUTSDEFRANCE,
M.,LEQUIEN,Pierre,Maire,Widehem,Pas-de-Calais,JADOT Yannick,10/02/2022,PASDECALAIS,62,32,62WIDEHEM,62887
M.,MASSART,Michel,Maire,Blangy-sur-Ternoise,Pas-de-Calais,KAZIB Anasse,10/02/2022,PASDECALAIS,62,32,62BLANGYSURTERNOISE,62138
M.,CRUPPE,Jean-Michel,Maire,Regnauville,Pas-de-Calais,LASSALLE Jean,10/02/2022,PASDECALAIS,62,32,62REGNAUVILLE,62700
M.,TIQUET,Philippe,Maire,Beauvois,Pas-de-Calais,LASSALLE Jean,10/02/2022,PASDECALAIS,62,32,62BEAUVOIS,62101
M.,BLAIRY,Emmanuel,Député,3ème circonscription,Pas-de-Calais,LE PEN Marine,10/02/2022,PASDECALAIS,62,32,62EMECIRCONSCRIPTION,
M.,COQUET,Joël,Maire,Vieil-Moutier,Pas-de-Calais,LE PEN Marine,10/02/2022,PASDECALAIS,62,32,62VIEILMOUTIER,62853
Mme,ENGRAND,Christine,Conseillère régionale,Hauts-De-France,Pas-de-Calais,LE PEN Marine,10/02/2022,PASDECALAIS,62,32,62HAUTSDEFRANCE,
Mme,HOUPLAIN,Myriane,Députée,10ème circonscription,Pas-de-Calais,LE PEN Marine,10/02/2022,PASDECALAIS,62,32,62EMECIRCONSCRIPTION,
Mme,PLOUVIEZ,Marie-Line,Conseillère départementale,,Pas-de-Calais,LE PEN Marine,10/02/2022,PASDECALAIS,62,32,62,
M.,DUVERGE,Bruno,Député,1ère circonscription,Pas-de-Calais,MACRON Emmanuel,10/02/2022,PASDECALAIS,62,32,62ERECIRCONSCRIPTION,
M.,FAIT,Philippe,Maire,Étaples,Pas-de-Calais,MACRON Emmanuel,10/02/2022,PASDECALAIS,62,32,62ETAPLES,62318
Mme,GACQUERRE DAHOU,Amel,Sénatrice,,Pas-de-Calais,PÉCRESSE Valérie,10/02/2022,PASDECALAIS,62,32,62,
Mme,GHEERBRANT,Nathalie,Conseillère régionale,Hauts-De-France,Pas-de-Calais,PÉCRESSE Valérie,10/02/2022,PASDECALAIS,62,32,62HAUTSDEFRANCE,
M.,JOMBART,Simon,Conseiller régional,Hauts-De-France,Pas-de-Calais,PÉCRESSE Valérie,10/02/2022,PASDECALAIS,62,32,62HAUTSDEFRANCE,
M.,HOCQ,René,Maire,Burbure,Pas-de-Calais,ROUSSEL Fabien,10/02/2022,PASDECALAIS,62,32,62BURBURE,62188
M.,CORDIER,André,Maire,Quelmes,Pas-de-Calais,ARTHAUD Nathalie,15/02/2022,PASDECALAIS,62,32,62QUELMES,62674
M.,LEDRU,Daniel,Maire,Gommecourt,Pas-de-Calais,ARTHAUD Nathalie,15/02/2022,PASDECALAIS,62,32,62GOMMECOURT,62375
M.,ALEXANDRE,Jean-Marie,Maire,Souchez,Pas-de-Calais,HIDALGO Anne,15/02/2022,PASDECALAIS,62,32,62SOUCHEZ,62801
M.,DEJONGHE,Henri,Maire,Auxi-le-Château,Pas-de-Calais,HIDALGO Anne,15/02/2022,PASDECALAIS,62,32,62AUXILECHATEAU,62060
Mme,GAUTHIER,Karine,Conseillère départementale,,Pas-de-Calais,HIDALGO Anne,15/02/2022,PASDECALAIS,62,32,62,
Mme,LEVEUGLE,Emmanuelle,Conseillère départementale,,Pas-de-Calais,HIDALGO Anne,15/02/2022,PASDECALAIS,62,32,62,
M.,PILCH,Christophe,Maire,Courrières,Pas-de-Calais,HIDALGO Anne,15/02/2022,PASDECALAIS,62,32,62COURRIERES,62250
M.,ROBERT,Sylvain,Maire,Lens,Pas-de-Calais,HIDALGO Anne,15/02/2022,PASDECALAIS,62,32,62LENS,62498
Mme,VAN HEGHE,Sabine,Sénatrice,,Pas-de-Calais,HIDALGO Anne,15/02/2022,PASDECALAIS,62,32,62,
M.,BRUHIER,Claude,Maire,Vaulx,Pas-de-Calais,LE PEN Marine,15/02/2022,PASDECALAIS,62,32,62VAULX,62838
M.,DEROUBAY,Serge,Maire,Warlencourt-Eaucourt,Pas-de-Calais,MACRON Emmanuel,15/02/2022,PASDECALAIS,62,32,62WARLENCOURTEAUCOURT,62876
M.,GUILLEMANT,Pierre,Maire,Magnicourt-en-Comte,Pas-de-Calais,MACRON Emmanuel,15/02/2022,PASDECALAIS,62,32,62MAGNICOURTENCOMTE,62536
M.,BEAUCHAMPS,Philippe,Conseiller régional,Hauts-De-France,Pas-de-Calais,PÉCRESSE Valérie,15/02/2022,PASDECALAIS,62,32,62HAUTSDEFRANCE,
M.,CAPRON,Nicolas,Maire,Habarcq,Pas-de-Calais,PÉCRESSE Valérie,15/02/2022,PASDECALAIS,62,32,62HABARCQ,62399
M.,DESMONS,Pierre,Maire,Avondance,Pas-de-Calais,PÉCRESSE Valérie,15/02/2022,PASDECALAIS,62,32,62AVONDANCE,62066
Mme,DUMONT-DESEIGNE,Véronique,Conseillère régionale,Hauts-De-France,Pas-de-Calais,PÉCRESSE Valérie,15/02/2022,PASDECALAIS,62,32,62HAUTSDEFRANCE,
M.,LOCQUET,Stéphane,Maire,Grand-Rullecourt,Pas-de-Calais,PÉCRESSE Valérie,15/02/2022,PASDECALAIS,62,32,62GRANDRULLECOURT,62385
Mme,MERLIER-LEQUETTE,Sophie,Conseillère régionale,Hauts-De-France,Pas-de-Calais,PÉCRESSE Valérie,15/02/2022,PASDECALAIS,62,32,62HAUTSDEFRANCE,
M.,PETIT,Francis,Maire,Sainte-Austreberthe,Pas-de-Calais,PÉCRESSE Valérie,15/02/2022,PASDECALAIS,62,32,62SAINTEAUSTREBERTHE,62743
M.,PETIT,Michel,Maire,Berles-au-Bois,Pas-de-Calais,PÉCRESSE Valérie,15/02/2022,PASDECALAIS,62,32,62BERLESAUBOIS,62112
M.,PLANQUE,Olivier,Conseiller régional,Hauts-De-France,Pas-de-Calais,PÉCRESSE Valérie,15/02/2022,PASDECALAIS,62,32,62HAUTSDEFRANCE,
M.,RAPIN,Jean-François,Sénateur,,Pas-de-Calais,PÉCRESSE Valérie,15/02/2022,PASDECALAIS,62,32,62,
M.,TACCOEN,Jean-Michel,Conseiller régional,Hauts-De-France,Pas-de-Calais,PÉCRESSE Valérie,15/02/2022,PASDECALAIS,62,32,62HAUTSDEFRANCE,
M.,CORNU,Patrick,Maire,Torcy,Pas-de-Calais,POUTOU Philippe,15/02/2022,PASDECALAIS,62,32,62TORCY,62823
M.,CHAMPIRE,Christian,Maire,Grenay,Pas-de-Calais,ROUSSEL Fabien,15/02/2022,PASDECALAIS,62,32,62GRENAY,62386
Mme,DUBOIS,Carole,Maire,Lillers,Pas-de-Calais,ROUSSEL Fabien,15/02/2022,PASDECALAIS,62,32,62LILLERS,62516
Mme,ROGER COUPIN,Maryse,Maire,Angres,Pas-de-Calais,ROUSSEL Fabien,15/02/2022,PASDECALAIS,62,32,62ANGRES,62032
M.,CHOCHOIS,Sébastien,Maire,Outreau,Pas-de-Calais,HIDALGO Anne,17/02/2022,PASDECALAIS,62,32,62OUTREAU,62643
M.,LEROY,Jean-Claude,Conseiller départemental,,Pas-de-Calais,HIDALGO Anne,17/02/2022,PASDECALAIS,62,32,62,
M.,RICHARD,Nicolas,Conseiller régional,Hauts-De-France,Pas-de-Calais,JADOT Yannick,17/02/2022,PASDECALAIS,62,32,62HAUTSDEFRANCE,
M.,COPPIN,Dominique,Maire,Blairville,Pas-de-Calais,LE PEN Marine,17/02/2022,PASDECALAIS,62,32,62BLAIRVILLE,62135
M.,JOUVENEL,Anthony,Conseiller régional,Hauts-De-France,Pas-de-Calais,MACRON Emmanuel,17/02/2022,PASDECALAIS,62,32,62HAUTSDEFRANCE,
M.,BRAME,Jean-Marie,Maire,Nort-Leulinghem,Pas-de-Calais,PÉCRESSE Valérie,17/02/2022,PASDECALAIS,62,32,62NORTLEULINGHEM,62622
M.,GENELLE,André,Conseiller régional,Hauts-De-France,Pas-de-Calais,PÉCRESSE Valérie,17/02/2022,PASDECALAIS,62,32,62HAUTSDEFRANCE,
M.,DUCROQUET,Sylvain,Maire,Séricourt,Pas-de-Calais,ARTHAUD Nathalie,22/02/2022,PASDECALAIS,62,32,62SERICOURT,62791
