Civilité,Nom,Prénom,Mandat,Circonscription,Département,Candidat,Date de publication,dep_norm,dep_insee,reg_insee,norm,insee
M.,LE JEUNE,Joël,Maire,Trédrez-Locquémeau,Côtes-d'Armor,MACRON Emmanuel,03/02/2022,COTESDARMOR,22,53,22TREDREZLOCQUEMEAU,22349
M.,OLLIVIER,Stéphane,Maire,Le Leslay,Côtes-d'Armor,POUTOU Philippe,03/02/2022,COTESDARMOR,22,53,22LELESLAY,22126
Mme,SEGONI,Graziella,Conseillère départementale,,Côtes-d'Armor,THOUY Hélène,03/02/2022,COTESDARMOR,22,53,22,
Mme,COSSE,Nathalie,Maire,Saint-Gilles-les-Bois,Côtes-d'Armor,ARTHAUD Nathalie,08/02/2022,COTESDARMOR,22,53,22SAINTGILLESLESBOIS,22293
Mme,DESPRÉS,Marie-Jeanne,Maire,Mégrit,Côtes-d'Armor,ARTHAUD Nathalie,08/02/2022,COTESDARMOR,22,53,22MEGRIT,22145
M.,GUILLAUME,André,Maire,Tréguidel,Côtes-d'Armor,ARTHAUD Nathalie,08/02/2022,COTESDARMOR,22,53,22TREGUIDEL,22361
M.,LE BIHAN,Gilbert,Maire,Saint-Fiacre,Côtes-d'Armor,ARTHAUD Nathalie,08/02/2022,COTESDARMOR,22,53,22SAINTFIACRE,22289
M.,PIRIOU,Claude,Maire,Saint-Clet,Côtes-d'Armor,ARTHAUD Nathalie,08/02/2022,COTESDARMOR,22,53,22SAINTCLET,22283
M.,LARVOR,Yannick,Maire,Plourac'h,Côtes-d'Armor,DUPONT-AIGNAN Nicolas,08/02/2022,COTESDARMOR,22,53,22PLOURACH,22231
M.,BENIER,Jean-Marie,Conseiller départemental,,Côtes-d'Armor,HIDALGO Anne,08/02/2022,COTESDARMOR,22,53,22,
M.,COAIL,Christian,Conseiller départemental,,Côtes-d'Armor,HIDALGO Anne,08/02/2022,COTESDARMOR,22,53,22,
M.,HUONNIC,Pierre,Maire,Plouguiel,Côtes-d'Armor,HIDALGO Anne,08/02/2022,COTESDARMOR,22,53,22PLOUGUIEL,22221
M.,KERVAON,Patrice,Conseiller départemental,,Côtes-d'Armor,HIDALGO Anne,08/02/2022,COTESDARMOR,22,53,22,
M.,LANDURÉ,Philippe,Maire,Quévert,Côtes-d'Armor,HIDALGO Anne,08/02/2022,COTESDARMOR,22,53,22QUEVERT,22259
M.,LE BIHAN,Paul,Maire,Lannion,Côtes-d'Armor,HIDALGO Anne,08/02/2022,COTESDARMOR,22,53,22LANNION,22113
M.,LE GOFF,Philippe,Maire,Guingamp,Côtes-d'Armor,HIDALGO Anne,08/02/2022,COTESDARMOR,22,53,22GUINGAMP,22070
Mme,LE HOUEROU,Annie,Sénatrice,,Côtes-d'Armor,HIDALGO Anne,08/02/2022,COTESDARMOR,22,53,22,
M.,GASPAILLARD,Damien,Conseiller départemental,,Côtes-d'Armor,JADOT Yannick,08/02/2022,COTESDARMOR,22,53,22,
Mme,GUILLOU,Marie-Annick,Conseillère départementale,,Côtes-d'Armor,JADOT Yannick,08/02/2022,COTESDARMOR,22,53,22,
M.,IBAGNE,Didier,Maire,Trébédan,Côtes-d'Armor,JADOT Yannick,08/02/2022,COTESDARMOR,22,53,22TREBEDAN,22342
M.,MANGOLD,Jacques,Maire,Plouézec,Côtes-d'Armor,JADOT Yannick,08/02/2022,COTESDARMOR,22,53,22PLOUEZEC,22214
Mme,LE HEGARAT,Nadia,Maire,Boqueho,Côtes-d'Armor,KAZIB Anasse,08/02/2022,COTESDARMOR,22,53,22BOQUEHO,22011
Mme,MILLORIT,Anne-Gaud,Maire,Moncontour,Côtes-d'Armor,KAZIB Anasse,08/02/2022,COTESDARMOR,22,53,22MONCONTOUR,22153
M.,CHEVALIER,Mickaël,Maire,Plumaugat,Côtes-d'Armor,LASSALLE Jean,08/02/2022,COTESDARMOR,22,53,22PLUMAUGAT,22240
Mme,RUMIANO,Valérie,Conseillère départementale,,Côtes-d'Armor,LASSALLE Jean,08/02/2022,COTESDARMOR,22,53,22,
M.,TONDEREAU,Sébastien,Maire,Landebaëron,Côtes-d'Armor,LASSALLE Jean,08/02/2022,COTESDARMOR,22,53,22LANDEBAERON,22095
M.,EGAULT,Gervais,Maire,Louannec,Côtes-d'Armor,MACRON Emmanuel,08/02/2022,COTESDARMOR,22,53,22LOUANNEC,22134
M.,GUILLOU,Rémy,Maire,Plouisy,Côtes-d'Armor,MACRON Emmanuel,08/02/2022,COTESDARMOR,22,53,22PLOUISY,22223
M.,JONCOUR,Bruno,Député,1ère circonscription,Côtes-d'Armor,MACRON Emmanuel,08/02/2022,COTESDARMOR,22,53,22ERECIRCONSCRIPTION,
M.,ROBIN,Jacques,Maire,Rospez,Côtes-d'Armor,MACRON Emmanuel,08/02/2022,COTESDARMOR,22,53,22ROSPEZ,22265
M.,SIMELIÈRE,Thierry,Maire,Saint-Quay-Portrieux,Côtes-d'Armor,MACRON Emmanuel,08/02/2022,COTESDARMOR,22,53,22SAINTQUAYPORTRIEUX,22325
M.,VIBERT,Richard,Maire,Ploubazlanec,Côtes-d'Armor,MÉLENCHON Jean-Luc,08/02/2022,COTESDARMOR,22,53,22PLOUBAZLANEC,22210
Mme,BOULANGER,Béatrice,Conseillère départementale,,Côtes-d'Armor,PÉCRESSE Valérie,08/02/2022,COTESDARMOR,22,53,22,
M.,BOUTRON,Romain,Conseiller départemental,,Côtes-d'Armor,PÉCRESSE Valérie,08/02/2022,COTESDARMOR,22,53,22,
M.,CARO,Eugène,Maire,Beaussais-sur-Mer,Côtes-d'Armor,PÉCRESSE Valérie,08/02/2022,COTESDARMOR,22,53,22BEAUSSAISSURMER,22209
M.,DAUGAN,Michel,Maire,Plouasne,Côtes-d'Armor,PÉCRESSE Valérie,08/02/2022,COTESDARMOR,22,53,22PLOUASNE,22208
M.,LE FUR,Marc,Député,3ème circonscription,Côtes-d'Armor,PÉCRESSE Valérie,08/02/2022,COTESDARMOR,22,53,22EMECIRCONSCRIPTION,
Mme,MÉHEUST,Véronique,Conseillère régionale,Bretagne,Côtes-d'Armor,PÉCRESSE Valérie,08/02/2022,COTESDARMOR,22,53,22BRETAGNE,
M.,SALLIER DUPIN (DE),Stéphane,Conseiller régional,Bretagne,Côtes-d'Armor,PÉCRESSE Valérie,08/02/2022,COTESDARMOR,22,53,22BRETAGNE,
M.,LAOT,Jean-Robert,Maire délégué d'une commune associée ou d'une commune déléguée,Bon Repos sur Blavet,Côtes-d'Armor,POUTOU Philippe,08/02/2022,COTESDARMOR,22,53,22BONREPOSSURBLAVET,22107
Mme,BERNARD,Cinderella,Conseillère départementale,,Côtes-d'Armor,ROUSSEL Fabien,08/02/2022,COTESDARMOR,22,53,22,
Mme,CADIOU,Gaby,Conseillère régionale,Bretagne,Côtes-d'Armor,ROUSSEL Fabien,08/02/2022,COTESDARMOR,22,53,22BRETAGNE,
M.,DEJOUÉ,Jean-Marc,Conseiller départemental,,Côtes-d'Armor,ROUSSEL Fabien,08/02/2022,COTESDARMOR,22,53,22,
M.,GARZUEL,Alain,Maire,Le Vieux-Marché,Côtes-d'Armor,ROUSSEL Fabien,08/02/2022,COTESDARMOR,22,53,22LEVIEUXMARCHE,22387
M.,LE MARREC,François,Maire,Belle-Isle-en-Terre,Côtes-d'Armor,ROUSSEL Fabien,08/02/2022,COTESDARMOR,22,53,22BELLEISLEENTERRE,22005
Mme,SALLOU-LE GUEN,Nadine,Conseillère départementale,,Côtes-d'Armor,ROUSSEL Fabien,08/02/2022,COTESDARMOR,22,53,22,
M.,BRIENS,Pierrick,Maire délégué d'une commune associée ou d'une commune déléguée,Lamballe-Armor,Côtes-d'Armor,ARTHAUD Nathalie,10/02/2022,COTESDARMOR,22,53,22LAMBALLEARMOR,22093
M.,QUILIN,Gérard,Maire,Plounévez-Moëdec,Côtes-d'Armor,ARTHAUD Nathalie,10/02/2022,COTESDARMOR,22,53,22PLOUNEVEZMOEDEC,22228
M.,BURLOT,Gilbert,Maire,Senven-Léhart,Côtes-d'Armor,HIDALGO Anne,10/02/2022,COTESDARMOR,22,53,22SENVENLEHART,22335
M.,LE MEAUX,Vincent,Maire,Plouëc-du-Trieux,Côtes-d'Armor,HIDALGO Anne,10/02/2022,COTESDARMOR,22,53,22PLOUECDUTRIEUX,22212
Mme,NIQUE,Gaëlle,Conseillère régionale,Bretagne,Côtes-d'Armor,HIDALGO Anne,10/02/2022,COTESDARMOR,22,53,22BRETAGNE,
Mme,PRUNIER,Astrid,Conseillère régionale,Bretagne,Côtes-d'Armor,LE PEN Marine,10/02/2022,COTESDARMOR,22,53,22BRETAGNE,
Mme,GUILLAUME,Céline,Conseillère départementale,,Côtes-d'Armor,PÉCRESSE Valérie,10/02/2022,COTESDARMOR,22,53,22,
M.,NOGUES,Jean-Louis,Maire,Saint-André-des-Eaux,Côtes-d'Armor,ROUSSEL Fabien,10/02/2022,COTESDARMOR,22,53,22SAINTANDREDESEAUX,22274
M.,LE MAITRE,Christian,Maire,Lantic,Côtes-d'Armor,ARTHAUD Nathalie,15/02/2022,COTESDARMOR,22,53,22LANTIC,22117
M.,GUEGUEN,Alain,Conseiller départemental,,Côtes-d'Armor,HIDALGO Anne,15/02/2022,COTESDARMOR,22,53,22,
M.,LE GAOUYAT,Samuel,Maire,Pontrieux,Côtes-d'Armor,HIDALGO Anne,15/02/2022,COTESDARMOR,22,53,22PONTRIEUX,22250
Mme,NOWAK,Nathalie,Conseillère départementale,,Côtes-d'Armor,JADOT Yannick,15/02/2022,COTESDARMOR,22,53,22,
M.,CALLONNEC,Claude,Maire,Duault,Côtes-d'Armor,LASSALLE Jean,15/02/2022,COTESDARMOR,22,53,22DUAULT,22052
M.,CADEC,Alain,Sénateur,,Côtes-d'Armor,PÉCRESSE Valérie,15/02/2022,COTESDARMOR,22,53,22,
M.,GUELOU,Hervé,Maire,Plufur,Côtes-d'Armor,PÉCRESSE Valérie,15/02/2022,COTESDARMOR,22,53,22PLUFUR,22238
M.,GOUEZIN,Alain,Maire délégué d'une commune associée ou d'une commune déléguée,Lamballe-Armor,Côtes-d'Armor,ARTHAUD Nathalie,17/02/2022,COTESDARMOR,22,53,22LAMBALLEARMOR,22093
Mme,GUILLOU,Claudine,Maire,Bourbriac,Côtes-d'Armor,HIDALGO Anne,17/02/2022,COTESDARMOR,22,53,22BOURBRIAC,22013
M.,RAULT,Robert,Conseiller départemental,,Côtes-d'Armor,HIDALGO Anne,17/02/2022,COTESDARMOR,22,53,22,
Mme,ROUTIER,Gaëlle,Conseillère départementale,,Côtes-d'Armor,HIDALGO Anne,17/02/2022,COTESDARMOR,22,53,22,
M.,SALLIOU,Pierre,Maire,Pabu,Côtes-d'Armor,MACRON Emmanuel,17/02/2022,COTESDARMOR,22,53,22PABU,22161
Mme,ROCABOY,Roselyne,Maire déléguée d'une commune associée ou d'une commune déléguée,Le Mené,Côtes-d'Armor,ARTHAUD Nathalie,22/02/2022,COTESDARMOR,22,53,22LEMENE,22046
Mme,FERCOQ,Marie-José,Conseillère départementale,,Côtes-d'Armor,HIDALGO Anne,22/02/2022,COTESDARMOR,22,53,22,
M.,GOURONNEC,Pierrick,Conseiller départemental,,Côtes-d'Armor,HIDALGO Anne,22/02/2022,COTESDARMOR,22,53,22,
M.,HERCOUËT,Philippe,Maire,Lamballe-Armor,Côtes-d'Armor,HIDALGO Anne,22/02/2022,COTESDARMOR,22,53,22LAMBALLEARMOR,22093
M.,ORVEILLON,Thierry,Maire,Pleslin-Trigavou,Côtes-d'Armor,HIDALGO Anne,22/02/2022,COTESDARMOR,22,53,22PLESLINTRIGAVOU,22190
M.,GUESDON,Philippe,Maire délégué d'une commune associée ou d'une commune déléguée,Beaussais-sur-Mer,Côtes-d'Armor,JADOT Yannick,22/02/2022,COTESDARMOR,22,53,22BEAUSSAISSURMER,22209
M.,GUILBERT,Christian,Maire,Pléven,Côtes-d'Armor,MÉLENCHON Jean-Luc,22/02/2022,COTESDARMOR,22,53,22PLEVEN,22200
M.,ROBIC,Guillaume,Maire,Rostrenen,Côtes-d'Armor,POUTOU Philippe,22/02/2022,COTESDARMOR,22,53,22ROSTRENEN,22266
M.,GOUYETTE,Ludovic,Conseiller départemental,,Côtes-d'Armor,ROUSSEL Fabien,22/02/2022,COTESDARMOR,22,53,22,
M.,THOMAS,Gilles,Maire,Plussulien,Côtes-d'Armor,ROUSSEL Fabien,22/02/2022,COTESDARMOR,22,53,22PLUSSULIEN,22244
Mme,LE TANNO-GUEGAN,Marie-Claude,Maire,Lescouët-Gouarec,Côtes-d'Armor,TAUBIRA Christiane,22/02/2022,COTESDARMOR,22,53,22LESCOUETGOUAREC,22124
M.,CAOUISSIN,Nil,Conseiller régional,Bretagne,Côtes-d'Armor,JADOT Yannick,24/02/2022,COTESDARMOR,22,53,22BRETAGNE,
M.,SALLIOU,François,Maire,Trémargat,Côtes-d'Armor,JADOT Yannick,24/02/2022,COTESDARMOR,22,53,22TREMARGAT,22365
M.,DESBOIS,Michel,Maire,Saint-Méloir-des-Bois,Côtes-d'Armor,LASSALLE Jean,24/02/2022,COTESDARMOR,22,53,22SAINTMELOIRDESBOIS,22317
M.,CLECH,Vincent,Maire,Bégard,Côtes-d'Armor,POUTOU Philippe,24/02/2022,COTESDARMOR,22,53,22BEGARD,22004
M.,EVEN,Jean-Louis,Maire,La Roche-Jaudy,Côtes-d'Armor,POUTOU Philippe,24/02/2022,COTESDARMOR,22,53,22LAROCHEJAUDY,22264
