Civilité,Nom,Prénom,Mandat,Circonscription,Département,Candidat,Date de publication,dep_norm,dep_insee,reg_insee,norm,insee
M.,BLOCHE,Patrick,Conseiller de Paris,,Paris,HIDALGO Anne,01/02/2022,PARIS,75,11,75,75056
M.,CARON-THIBAULT,Gauthier,Conseiller de Paris,,Paris,HIDALGO Anne,01/02/2022,PARIS,75,11,75,75056
M.,CHEVANDIER,Thomas,Conseiller de Paris,,Paris,HIDALGO Anne,01/02/2022,PARIS,75,11,75,75056
M.,COBLENCE,Emmanuel,Conseiller de Paris,,Paris,HIDALGO Anne,01/02/2022,PARIS,75,11,75,75056
Mme,CORDEBARD,Alexandra,Maire d'arrondissement,,Paris,HIDALGO Anne,01/02/2022,PARIS,75,11,75,75056
M.,FERAUD,Rémi,Sénateur,,Paris,HIDALGO Anne,01/02/2022,PARIS,75,11,75,
Mme,GARRIGOS,Geneviève,Conseillère de Paris,,Paris,HIDALGO Anne,01/02/2022,PARIS,75,11,75,75056
Mme,LEMARDELEY,Marie-Christine,Conseillère de Paris,,Paris,HIDALGO Anne,01/02/2022,PARIS,75,11,75,75056
Mme,ROLLAND,Carine,Conseillère de Paris,,Paris,HIDALGO Anne,01/02/2022,PARIS,75,11,75,75056
M.,ZIADY,Karim,Conseiller de Paris,,Paris,HIDALGO Anne,01/02/2022,PARIS,75,11,75,75056
Mme,IBLED,Catherine,Conseillère de Paris,,Paris,MACRON Emmanuel,01/02/2022,PARIS,75,11,75,75056
M.,MAILLARD,Sylvain,Député,1ère circonscription,Paris,MACRON Emmanuel,01/02/2022,PARIS,75,11,75ERECIRCONSCRIPTION,
Mme,SILIN,Marie,Députée,12ème circonscription,Paris,MACRON Emmanuel,01/02/2022,PARIS,75,11,75EMECIRCONSCRIPTION,
M.,LECOQ,Jean-Pierre,Maire d'arrondissement,,Paris,PÉCRESSE Valérie,01/02/2022,PARIS,75,11,75,75056
M.,BAUDRIER,Jacques,Conseiller de Paris,,Paris,ROUSSEL Fabien,01/02/2022,PARIS,75,11,75,75056
Mme,PATRICE,Laurence,Conseillère de Paris,,Paris,ROUSSEL Fabien,01/02/2022,PARIS,75,11,75,75056
Mme,AKKARI,Maya,Conseillère de Paris,,Paris,HIDALGO Anne,03/02/2022,PARIS,75,11,75,75056
M.,ASSOULINE,David,Sénateur,,Paris,HIDALGO Anne,03/02/2022,PARIS,75,11,75,
Mme,BROSSEL,Colombe,Conseillère de Paris,,Paris,HIDALGO Anne,03/02/2022,PARIS,75,11,75,75056
M.,CHICHE,Mahor,Conseiller de Paris,,Paris,HIDALGO Anne,03/02/2022,PARIS,75,11,75,75056
Mme,COSSE,Emmanuelle,Conseillère régionale,Île-De-France,Paris,HIDALGO Anne,03/02/2022,PARIS,75,11,75ILEDEFRANCE,
M.,DAGNAUD,François,Maire d'arrondissement,,Paris,HIDALGO Anne,03/02/2022,PARIS,75,11,75,75056
M.,DAVIAUD,Jean-Philippe,Conseiller de Paris,,Paris,HIDALGO Anne,03/02/2022,PARIS,75,11,75,75056
Mme,DE LA GONTRIE,Marie-Pierre,Sénatrice,,Paris,HIDALGO Anne,03/02/2022,PARIS,75,11,75,
Mme,EL AARAJE,Lamia,Conseillère de Paris,,Paris,HIDALGO Anne,03/02/2022,PARIS,75,11,75,75056
Mme,GABELOTAUD,Afaf,Conseillère de Paris,,Paris,HIDALGO Anne,03/02/2022,PARIS,75,11,75,75056
M.,GALVANI,Jacques,Conseiller de Paris,,Paris,HIDALGO Anne,03/02/2022,PARIS,75,11,75,75056
M.,GERMAIN,Jean-Marc,Conseiller régional,Île-De-France,Paris,HIDALGO Anne,03/02/2022,PARIS,75,11,75ILEDEFRANCE,
M.,GRÉGOIRE,Emmanuel,Conseiller de Paris,,Paris,HIDALGO Anne,03/02/2022,PARIS,75,11,75,75056
M.,GUILLOU,Antoine,Conseiller de Paris,,Paris,HIDALGO Anne,03/02/2022,PARIS,75,11,75,75056
Mme,HERVIEU,Céline,Conseillère de Paris,,Paris,HIDALGO Anne,03/02/2022,PARIS,75,11,75,75056
M.,JAMET-FOURNIER,Boris,Conseiller de Paris,,Paris,HIDALGO Anne,03/02/2022,PARIS,75,11,75,75056
Mme,JEMNI,Halima,Conseillère de Paris,,Paris,HIDALGO Anne,03/02/2022,PARIS,75,11,75,75056
Mme,KIELEMOËS,Dominique,Conseillère de Paris,,Paris,HIDALGO Anne,03/02/2022,PARIS,75,11,75,75056
Mme,KOMITES,Nadine Pénélope,Conseillère de Paris,,Paris,HIDALGO Anne,03/02/2022,PARIS,75,11,75,75056
Mme,KOUASSI,Johanne,Conseillère de Paris,,Paris,HIDALGO Anne,03/02/2022,PARIS,75,11,75,75056
M.,LEJOINDRE,Eric,Conseiller de Paris,,Paris,HIDALGO Anne,03/02/2022,PARIS,75,11,75,75056
Mme,LEVIEUX,Véronique,Conseillère de Paris,,Paris,HIDALGO Anne,03/02/2022,PARIS,75,11,75,75056
M.,MADEC,Roger,Conseiller de Paris,,Paris,HIDALGO Anne,03/02/2022,PARIS,75,11,75,75056
M.,MARTIAL,Jacques,Conseiller de Paris,,Paris,HIDALGO Anne,03/02/2022,PARIS,75,11,75,75056
M.,NAJDOVSKI,Christophe,Conseiller de Paris,,Paris,HIDALGO Anne,03/02/2022,PARIS,75,11,75,75056
M.,NGATCHA,Arnaud,Conseiller de Paris,,Paris,HIDALGO Anne,03/02/2022,PARIS,75,11,75,75056
M.,NORDMAN,Nicolas,Conseiller de Paris,,Paris,HIDALGO Anne,03/02/2022,PARIS,75,11,75,75056
M.,PLIEZ,Eric,Maire d'arrondissement,,Paris,HIDALGO Anne,03/02/2022,PARIS,75,11,75,75056
Mme,POLSKI,Olivia,Conseillère de Paris,,Paris,HIDALGO Anne,03/02/2022,PARIS,75,11,75,75056
M.,RABADAN,Pierre,Conseiller de Paris,,Paris,HIDALGO Anne,03/02/2022,PARIS,75,11,75,75056
Mme,RAYMOND-ROSSI,Marie-José,Conseillère de Paris,,Paris,HIDALGO Anne,03/02/2022,PARIS,75,11,75,75056
M.,ROMERO-MICHEL,Jean-Luc,Conseiller de Paris,,Paris,HIDALGO Anne,03/02/2022,PARIS,75,11,75,75056
M.,SAMAKE,Hamidou,Conseiller de Paris,,Paris,HIDALGO Anne,03/02/2022,PARIS,75,11,75,75056
M.,SANCHES RUIVO,Hermano,Conseiller de Paris,,Paris,HIDALGO Anne,03/02/2022,PARIS,75,11,75,75056
