Civilité,Nom,Prénom,Mandat,Circonscription,Département,Candidat,Date de publication,dep_norm,dep_insee,reg_insee,norm,insee
Mme,LECROQ,Emilie,Conseillère départementale,,Seine-Saint-Denis,ROUSSEL Fabien,01/02/2022,SEINESAINTDENIS,93,11,93,
Mme,PIETRI,Marie-Blanche,Conseillère départementale,,Seine-Saint-Denis,ZEMMOUR Éric,01/02/2022,SEINESAINTDENIS,93,11,93,
M.,FOURCADE,Michel,Maire,Pierrefitte-sur-Seine,Seine-Saint-Denis,HIDALGO Anne,03/02/2022,SEINESAINTDENIS,93,11,93PIERREFITTESURSEINE,93059
M.,ROGER,Gilbert,Sénateur,,Seine-Saint-Denis,HIDALGO Anne,03/02/2022,SEINESAINTDENIS,93,11,93,
M.,ANATO,Patrice,Député,3ème circonscription,Seine-Saint-Denis,MACRON Emmanuel,03/02/2022,SEINESAINTDENIS,93,11,93EMECIRCONSCRIPTION,
M.,KLEIN,Olivier,Maire,Clichy-sous-Bois,Seine-Saint-Denis,MACRON Emmanuel,03/02/2022,SEINESAINTDENIS,93,11,93CLICHYSOUSBOIS,93014
M.,TESTE,Stéphane,Député,12ème circonscription,Seine-Saint-Denis,MACRON Emmanuel,03/02/2022,SEINESAINTDENIS,93,11,93EMECIRCONSCRIPTION,
M.,COQUEREL,Eric,Député,1ère circonscription,Seine-Saint-Denis,MÉLENCHON Jean-Luc,03/02/2022,SEINESAINTDENIS,93,11,93ERECIRCONSCRIPTION,
M.,LAPORTE,Pierre,Conseiller départemental,,Seine-Saint-Denis,MÉLENCHON Jean-Luc,03/02/2022,SEINESAINTDENIS,93,11,93,
Mme,DELMONT-KOROPOULIS,Annie,Sénatrice,,Seine-Saint-Denis,PÉCRESSE Valérie,03/02/2022,SEINESAINTDENIS,93,11,93,
M.,ASENSI,François,Maire,Tremblay-en-France,Seine-Saint-Denis,ROUSSEL Fabien,03/02/2022,SEINESAINTDENIS,93,11,93TREMBLAYENFRANCE,93073
M.,BEDREDDINE,Belaïde,Conseiller départemental,,Seine-Saint-Denis,ROUSSEL Fabien,03/02/2022,SEINESAINTDENIS,93,11,93,
M.,BOUAMRANE,Karim,Maire,Saint-Ouen-sur-Seine,Seine-Saint-Denis,HIDALGO Anne,08/02/2022,SEINESAINTDENIS,93,11,93SAINTOUENSURSEINE,93070
M.,DI MARTINO,Tony,Maire,Bagnolet,Seine-Saint-Denis,HIDALGO Anne,08/02/2022,SEINESAINTDENIS,93,11,93BAGNOLET,93006
M.,CHIBANE,Kader,Conseiller régional,Île-De-France,Seine-Saint-Denis,JADOT Yannick,08/02/2022,SEINESAINTDENIS,93,11,93ILEDEFRANCE,
M.,BORSALI,Jean-Baptiste,Maire,Le Bourget,Seine-Saint-Denis,MACRON Emmanuel,08/02/2022,SEINESAINTDENIS,93,11,93LEBOURGET,93013
Mme,CHARRIÈRE,Sylvie,Députée,8ème circonscription,Seine-Saint-Denis,MACRON Emmanuel,08/02/2022,SEINESAINTDENIS,93,11,93EMECIRCONSCRIPTION,
Mme,CAPANEMA,Silvia,Conseillère départementale,,Seine-Saint-Denis,MÉLENCHON Jean-Luc,08/02/2022,SEINESAINTDENIS,93,11,93,
M.,LACHAUD,Bastien,Député,6ème circonscription,Seine-Saint-Denis,MÉLENCHON Jean-Luc,08/02/2022,SEINESAINTDENIS,93,11,93EMECIRCONSCRIPTION,
M.,POUX,Gilles,Maire,La Courneuve,Seine-Saint-Denis,MÉLENCHON Jean-Luc,08/02/2022,SEINESAINTDENIS,93,11,93LACOURNEUVE,93027
