Civilité,Nom,Prénom,Mandat,Circonscription,Département,Candidat,Date de publication,dep_norm,dep_insee,reg_insee,norm,insee
M.,VAUDEY,Joël,Maire,Verchaix,Haute-Savoie,MACRON Emmanuel,01/02/2022,HAUTESAVOIE,74,84,74VERCHAIX,74294
M.,CANICATTI,Georges,Maire,Contamine-Sarzin,Haute-Savoie,ARTHAUD Nathalie,03/02/2022,HAUTESAVOIE,74,84,74CONTAMINESARZIN,74086
M.,PEILLEX,Jean-Marc,Maire,Saint-Gervais-les-Bains,Haute-Savoie,MACRON Emmanuel,03/02/2022,HAUTESAVOIE,74,84,74SAINTGERVAISLESBAINS,74236
Mme,RIOTTON,Véronique,Députée,1ère circonscription,Haute-Savoie,MACRON Emmanuel,03/02/2022,HAUTESAVOIE,74,84,74ERECIRCONSCRIPTION,
M.,ROSEREN,Xavier,Député,6ème circonscription,Haute-Savoie,MACRON Emmanuel,03/02/2022,HAUTESAVOIE,74,84,74EMECIRCONSCRIPTION,
M.,MASSEIN,Pierre-Louis,Maire délégué d'une commune associée ou d'une commune déléguée,Annecy,Haute-Savoie,MÉLENCHON Jean-Luc,03/02/2022,HAUTESAVOIE,74,84,74ANNECY,74010
M.,VALLAS,Jérémy,Maire,Vallorcine,Haute-Savoie,MÉLENCHON Jean-Luc,03/02/2022,HAUTESAVOIE,74,84,74VALLORCINE,74290
Mme,ROUPIOZ,Sylvia,Maire,Boussy,Haute-Savoie,PÉCRESSE Valérie,03/02/2022,HAUTESAVOIE,74,84,74BOUSSY,74046
M.,TOURNIER,Henri-Victor,Maire,Le Biot,Haute-Savoie,PÉCRESSE Valérie,03/02/2022,HAUTESAVOIE,74,84,74LEBIOT,74034
Mme,BOUVIER,Catherine,Maire,Leschaux,Haute-Savoie,POUTOU Philippe,03/02/2022,HAUTESAVOIE,74,84,74LESCHAUX,74148
M.,GUITTON,Christophe,Maire,Nonglard,Haute-Savoie,POUTOU Philippe,03/02/2022,HAUTESAVOIE,74,84,74NONGLARD,74202
M.,LAMBERT,Alain,Maire,Saint-Germain-sur-Rhône,Haute-Savoie,ROUSSEL Fabien,03/02/2022,HAUTESAVOIE,74,84,74SAINTGERMAINSURRHONE,74235
Mme,DOMENGE-CHENAL,Michèle,Maire,Chevaline,Haute-Savoie,ARTHAUD Nathalie,08/02/2022,HAUTESAVOIE,74,84,74CHEVALINE,74072
M.,LAVIGNE DELVILLE,François,Maire,Viuz-la-Chiésaz,Haute-Savoie,ARTHAUD Nathalie,08/02/2022,HAUTESAVOIE,74,84,74VIUZLACHIESAZ,74310
M.,BRAND,Xavier,Maire,Vovray-en-Bornes,Haute-Savoie,DUPONT-AIGNAN Nicolas,08/02/2022,HAUTESAVOIE,74,84,74VOVRAYENBORNES,74313
Mme,CUSEY,Alexandra,Conseillère régionale,Auvergne-Rhône-Alpes,Haute-Savoie,JADOT Yannick,08/02/2022,HAUTESAVOIE,74,84,74AUVERGNERHONEALPES,
Mme,GREBERT,Fabienne,Conseillère régionale,Auvergne-Rhône-Alpes,Haute-Savoie,JADOT Yannick,08/02/2022,HAUTESAVOIE,74,84,74AUVERGNERHONEALPES,
Mme,MURACCIOLE,Natacha,Conseillère régionale,Auvergne-Rhône-Alpes,Haute-Savoie,JADOT Yannick,08/02/2022,HAUTESAVOIE,74,84,74AUVERGNERHONEALPES,
M.,CAMP,Alain,Maire,Chavannaz,Haute-Savoie,KOENIG Gaspard,08/02/2022,HAUTESAVOIE,74,84,74CHAVANNAZ,74066
M.,CATHELINEAU,Cyril,Maire,Châtillon-sur-Cluses,Haute-Savoie,MACRON Emmanuel,08/02/2022,HAUTESAVOIE,74,84,74CHATILLONSURCLUSES,74064
M.,JACCAZ,Yann,Maire,Praz-sur-Arly,Haute-Savoie,MACRON Emmanuel,08/02/2022,HAUTESAVOIE,74,84,74PRAZSURARLY,74215
Mme,LARDET,Frédérique,Présidente d'un EPCI à fiscalité propre,CA du Grand Annecy,Haute-Savoie,MACRON Emmanuel,08/02/2022,HAUTESAVOIE,74,84,74CADUGRANDANNECY,
Mme,LENNE,Marion,Députée,5ème circonscription,Haute-Savoie,MACRON Emmanuel,08/02/2022,HAUTESAVOIE,74,84,74EMECIRCONSCRIPTION,
M.,LOMBARD,Roland,Maire,Hauteville-sur-Fier,Haute-Savoie,MACRON Emmanuel,08/02/2022,HAUTESAVOIE,74,84,74HAUTEVILLESURFIER,74141
M.,OSTERNAUD,Xavier,Maire délégué d'une commune associée ou d'une commune déléguée,Annecy,Haute-Savoie,MACRON Emmanuel,08/02/2022,HAUTESAVOIE,74,84,74ANNECY,74010
M.,SOULAT,Jean-Luc,Maire,Lucinges,Haute-Savoie,MACRON Emmanuel,08/02/2022,HAUTESAVOIE,74,84,74LUCINGES,74153
M.,CHAUTEMPS,Pierre,Maire,Burdignin,Haute-Savoie,MÉLENCHON Jean-Luc,08/02/2022,HAUTESAVOIE,74,84,74BURDIGNIN,74050
M.,GOBBER,Rénato,Maire,Champanges,Haute-Savoie,MÉLENCHON Jean-Luc,08/02/2022,HAUTESAVOIE,74,84,74CHAMPANGES,74057
M.,DENNE,Jean-Claude,Maire,Montriond,Haute-Savoie,PÉCRESSE Valérie,08/02/2022,HAUTESAVOIE,74,84,74MONTRIOND,74188
Mme,DUBY-MULLER,Virginie,Députée,4ème circonscription,Haute-Savoie,PÉCRESSE Valérie,08/02/2022,HAUTESAVOIE,74,84,74EMECIRCONSCRIPTION,
M.,JACOB,Claude,Maire délégué d'une commune associée ou d'une commune déléguée,Fillière,Haute-Savoie,POUTOU Philippe,08/02/2022,HAUTESAVOIE,74,84,74FILLIERE,74282
M.,THOMAS,Gil,Maire,Cervens,Haute-Savoie,ROUSSEL Fabien,08/02/2022,HAUTESAVOIE,74,84,74CERVENS,74053
M.,GRANDCHAMP,Jacques,Maire,Publier,Haute-Savoie,SMATI  Rafik,08/02/2022,HAUTESAVOIE,74,84,74PUBLIER,74218
M.,DUPESSEY,Christian,Maire,Annemasse,Haute-Savoie,HIDALGO Anne,10/02/2022,HAUTESAVOIE,74,84,74ANNEMASSE,74012
M.,MATHELIER,Guillaume,Maire,Ambilly,Haute-Savoie,HIDALGO Anne,10/02/2022,HAUTESAVOIE,74,84,74AMBILLY,74008
M.,ASTORG,François,Maire,Annecy,Haute-Savoie,JADOT Yannick,10/02/2022,HAUTESAVOIE,74,84,74ANNECY,74010
M.,MAGNIN,Daniel,Maire,Maxilly-sur-Léman,Haute-Savoie,LASSALLE Jean,10/02/2022,HAUTESAVOIE,74,84,74MAXILLYSURLEMAN,74172
M.,BRUYERE,Pierre,Maire,Poisy,Haute-Savoie,PÉCRESSE Valérie,10/02/2022,HAUTESAVOIE,74,84,74POISY,74213
Mme,PETEX-LEVET,Christelle,Députée,3ème circonscription,Haute-Savoie,PÉCRESSE Valérie,10/02/2022,HAUTESAVOIE,74,84,74EMECIRCONSCRIPTION,
M.,CONSTANT,Jean-Paul,Maire,Arâches-la-Frasse,Haute-Savoie,ROUSSEL Fabien,10/02/2022,HAUTESAVOIE,74,84,74ARACHESLAFRASSE,74014
M.,ROPHILLE,Christian,Maire délégué d'une commune associée ou d'une commune déléguée,Fillière,Haute-Savoie,ARTHAUD Nathalie,15/02/2022,HAUTESAVOIE,74,84,74FILLIERE,74282
Mme,ANDRES,Sylvie,Maire,La Rivière-Enverse,Haute-Savoie,DUPONT-AIGNAN Nicolas,15/02/2022,HAUTESAVOIE,74,84,74LARIVIEREENVERSE,74223
Mme,BERTRAND,Sabrina,Maire,Saint-Jean-de-Tholome,Haute-Savoie,DUPONT-AIGNAN Nicolas,15/02/2022,HAUTESAVOIE,74,84,74SAINTJEANDETHOLOME,74240
M.,JOYEUX,Benjamin,Conseiller régional,Auvergne-Rhône-Alpes,Haute-Savoie,JADOT Yannick,15/02/2022,HAUTESAVOIE,74,84,74AUVERGNERHONEALPES,
M.,TRIMBUR,Olivier,Maire,Bluffy,Haute-Savoie,JADOT Yannick,15/02/2022,HAUTESAVOIE,74,84,74BLUFFY,74036
M.,HARMAND,Jean-Claude,Maire,Saint-Sixt,Haute-Savoie,MACRON Emmanuel,15/02/2022,HAUTESAVOIE,74,84,74SAINTSIXT,74253
M.,RAVAILLER,Johann,Maire,Magland,Haute-Savoie,MACRON Emmanuel,15/02/2022,HAUTESAVOIE,74,84,74MAGLAND,74159
M.,LAMBERT,Gérard,Maire,Seyssel,Haute-Savoie,MARTINEZ Antoine,15/02/2022,HAUTESAVOIE,74,84,74SEYSSEL,74269
M.,BENOIT,Florent,Maire,Vulbens,Haute-Savoie,PÉCRESSE Valérie,15/02/2022,HAUTESAVOIE,74,84,74VULBENS,74314
M.,BOCCARD,Bernard,Maire,Cranves-Sales,Haute-Savoie,PÉCRESSE Valérie,15/02/2022,HAUTESAVOIE,74,84,74CRANVESSALES,74094
M.,CATTANEO,Marcel,Conseiller départemental,,Haute-Savoie,PÉCRESSE Valérie,15/02/2022,HAUTESAVOIE,74,84,74,
M.,FORESTIER,Jean-Paul,Maire,Droisy,Haute-Savoie,PÉCRESSE Valérie,15/02/2022,HAUTESAVOIE,74,84,74DROISY,74107
Mme,MAHUT,Patricia,Conseillère départementale,,Haute-Savoie,PÉCRESSE Valérie,15/02/2022,HAUTESAVOIE,74,84,74,
M.,MASSAROTTI,Yves,Maire,Vougy,Haute-Savoie,PÉCRESSE Valérie,15/02/2022,HAUTESAVOIE,74,84,74VOUGY,74312
M.,CHATAGNAT,André-Gilles,Maire,Chaumont,Haute-Savoie,POUTOU Philippe,15/02/2022,HAUTESAVOIE,74,84,74CHAUMONT,74065
M.,LÉCAILLON,Vincent,Conseiller régional,Auvergne-Rhône-Alpes,Haute-Savoie,ZEMMOUR Éric,17/02/2022,HAUTESAVOIE,74,84,74AUVERGNERHONEALPES,
Mme,MERMILLOD,Sylvie,Maire,Cruseilles,Haute-Savoie,DUPONT-AIGNAN Nicolas,22/02/2022,HAUTESAVOIE,74,84,74CRUSEILLES,74096
M.,FRANCOIS,Gilles,Maire,Argonay,Haute-Savoie,JADOT Yannick,22/02/2022,HAUTESAVOIE,74,84,74ARGONAY,74019
Mme,RIESEN,Anne,Maire,Archamps,Haute-Savoie,JADOT Yannick,22/02/2022,HAUTESAVOIE,74,84,74ARCHAMPS,74016
M.,DALEX,Jacques,Maire,Faverges-Seythenex,Haute-Savoie,MACRON Emmanuel,22/02/2022,HAUTESAVOIE,74,84,74FAVERGESSEYTHENEX,74123
M.,ARCHINARD,Jacques,Maire,Héry-sur-Alby,Haute-Savoie,MÉLENCHON Jean-Luc,22/02/2022,HAUTESAVOIE,74,84,74HERYSURALBY,74142
M.,ANTHONIOZ,Henri,Maire,Les Gets,Haute-Savoie,PÉCRESSE Valérie,22/02/2022,HAUTESAVOIE,74,84,74LESGETS,74134
M.,MERMIN,Jean-Pierre,Maire,Ayse,Haute-Savoie,PÉCRESSE Valérie,22/02/2022,HAUTESAVOIE,74,84,74AYSE,74024
Mme,DELOT,Corinne,Maire,Novel,Haute-Savoie,SMATI  Rafik,22/02/2022,HAUTESAVOIE,74,84,74NOVEL,74203
M.,PERTUISET,Laurent,Maire,Meillerie,Haute-Savoie,ZEMMOUR Éric,22/02/2022,HAUTESAVOIE,74,84,74MEILLERIE,74175
M.,VALENTIN,Antoine,Maire,Saint-Jeoire,Haute-Savoie,ZEMMOUR Éric,22/02/2022,HAUTESAVOIE,74,84,74SAINTJEOIRE,74241
M.,SEVE,François,Maire,Usinens,Haute-Savoie,BÉKAERT Corinne,24/02/2022,HAUTESAVOIE,74,84,74USINENS,74285
M.,DESBIOLLES,Laurent,Maire,Habère-Lullin,Haute-Savoie,JADOT Yannick,24/02/2022,HAUTESAVOIE,74,84,74HABERELULLIN,74139
