Civilité,Nom,Prénom,Mandat,Circonscription,Département,Candidat,Date de publication,dep_norm,dep_insee,reg_insee,norm,insee
M.,LARIVE,Michel,Député,2ème circonscription,Ariège,MÉLENCHON Jean-Luc,10/02/2022,ARIEGE,09,76,09EMECIRCONSCRIPTION,
M.,LAZAROO,Gilbert,Maire,Biert,Ariège,MÉLENCHON Jean-Luc,10/02/2022,ARIEGE,09,76,09BIERT,09057
M.,PARDOU,Pierre-Antoine,Maire,Boussenac,Ariège,MÉLENCHON Jean-Luc,10/02/2022,ARIEGE,09,76,09BOUSSENAC,09065
M.,MARETTE,Louis,Maire,Mazères,Ariège,PÉCRESSE Valérie,10/02/2022,ARIEGE,09,76,09MAZERES,09185
M.,NUNES,Angel,Maire,Bagert,Ariège,POUTOU Philippe,10/02/2022,ARIEGE,09,76,09BAGERT,09033
M.,PILLON,Christophe,Maire,La Bastide-de-Sérou,Ariège,POUTOU Philippe,10/02/2022,ARIEGE,09,76,09LABASTIDEDESEROU,09042
M.,TAURIAC,Gérard,Maire,Bestiac,Ariège,POUTOU Philippe,10/02/2022,ARIEGE,09,76,09BESTIAC,09053
M.,AGERT,Marcel,Maire,Aucazein,Ariège,ROUSSEL Fabien,10/02/2022,ARIEGE,09,76,09AUCAZEIN,09025
M.,SUTRA,Alain,Maire,Tarascon-sur-Ariège,Ariège,TAUBIRA Christiane,10/02/2022,ARIEGE,09,76,09TARASCONSURARIEGE,09306
Mme,MARTIN,Chantal,Maire,Bouan,Ariège,EGGER Clara,15/02/2022,ARIEGE,09,76,09BOUAN,09064
Mme,AURIAC,Nathalie,Conseillère départementale,,Ariège,HIDALGO Anne,15/02/2022,ARIEGE,09,76,09,
M.,BERDOU,Raymond,Maire,Le Mas-d'Azil,Ariège,HIDALGO Anne,15/02/2022,ARIEGE,09,76,09LEMASDAZIL,09181
M.,BLASQUEZ,Jérome,Conseiller départemental,,Ariège,HIDALGO Anne,15/02/2022,ARIEGE,09,76,09,
M.,CAYROL,Jacques,Maire,Carcanières,Ariège,HIDALGO Anne,15/02/2022,ARIEGE,09,76,09CARCANIERES,09078
Mme,EYCHENNE,Marie-Pierre,Maire,Castelnau-Durban,Ariège,HIDALGO Anne,15/02/2022,ARIEGE,09,76,09CASTELNAUDURBAN,09082
M.,MARFAING,Alain,Maire,Gestiès,Ariège,HIDALGO Anne,15/02/2022,ARIEGE,09,76,09GESTIES,09134
M.,PALACIOS,Serge,Maire,Pradières,Ariège,HIDALGO Anne,15/02/2022,ARIEGE,09,76,09PRADIERES,09234
M.,PICHAN,Michel,Conseiller départemental,,Ariège,HIDALGO Anne,15/02/2022,ARIEGE,09,76,09,
Mme,QUILLIEN,Nicole,Conseillère départementale,,Ariège,HIDALGO Anne,15/02/2022,ARIEGE,09,76,09,
M.,HOAREAU,François,Maire,Raissac,Ariège,KAZIB Anasse,15/02/2022,ARIEGE,09,76,09RAISSAC,09242
Mme,LAPLUME,Anne,Maire,Caussou,Ariège,KAZIB Anasse,15/02/2022,ARIEGE,09,76,09CAUSSOU,09087
M.,CLERGUE,Jean,Maire,Montaillou,Ariège,LASSALLE Jean,15/02/2022,ARIEGE,09,76,09MONTAILLOU,09197
M.,DÉGA,Jean-Claude,Maire,Erp,Ariège,LASSALLE Jean,15/02/2022,ARIEGE,09,76,09ERP,09114
M.,OLIVE,André,Maire,Le Pla,Ariège,LASSALLE Jean,15/02/2022,ARIEGE,09,76,09LEPLA,09230
Mme,ROUSSEAU,Véronique,Maire,La Bastide-du-Salat,Ariège,LE PEN Marine,15/02/2022,ARIEGE,09,76,09LABASTIDEDUSALAT,09041
M.,DIAZ,Arnaud,Maire,L'Hospitalet-près-l'Andorre,Ariège,MACRON Emmanuel,15/02/2022,ARIEGE,09,76,09LHOSPITALETPRESLANDORRE,09139
M.,TARTIÉ,Michel,Maire,Saint-Paul-de-Jarrat,Ariège,MACRON Emmanuel,15/02/2022,ARIEGE,09,76,09SAINTPAULDEJARRAT,09272
Mme,MIQUEL,Jessica,Conseillère départementale,,Ariège,MÉLENCHON Jean-Luc,15/02/2022,ARIEGE,09,76,09,
Mme,GILLIOT,Diane,Maire,Montfa,Ariège,POUTOU Philippe,15/02/2022,ARIEGE,09,76,09MONTFA,09205
Mme,PEYREFITTE,Isabelle,Maire,Brie,Ariège,POUTOU Philippe,15/02/2022,ARIEGE,09,76,09BRIE,09067
M.,DEDIEU,Jean-Claude,Maire,Encourtiech,Ariège,ROUSSEL Fabien,15/02/2022,ARIEGE,09,76,09ENCOURTIECH,09110
M.,DURAND,Gérard,Maire,Perles-et-Castelet,Ariège,ROUSSEL Fabien,15/02/2022,ARIEGE,09,76,09PERLESETCASTELET,09228
M.,BERMAND,Alexandre,Conseiller régional,Occitanie,Ariège,TAUBIRA Christiane,15/02/2022,ARIEGE,09,76,09OCCITANIE,
M.,CAUX,Xavier,Maire,Mirepoix,Ariège,HIDALGO Anne,17/02/2022,ARIEGE,09,76,09MIREPOIX,09194
M.,DEFFARGES,Bernard,Maire,Gourbit,Ariège,HIDALGO Anne,17/02/2022,ARIEGE,09,76,09GOURBIT,09136
M.,BORDALLO,Ramon,Maire délégué d'une commune associée ou d'une commune déléguée,Loubaut,Ariège,MÉLENCHON Jean-Luc,17/02/2022,ARIEGE,09,76,09LOUBAUT,09172
Mme,MORALES,Noëlle,Maire,Le Port,Ariège,MÉLENCHON Jean-Luc,17/02/2022,ARIEGE,09,76,09LEPORT,09231
M.,CHIBLI,Kamal,Conseiller régional,Occitanie,Ariège,HIDALGO Anne,22/02/2022,ARIEGE,09,76,09OCCITANIE,
M.,LAFFONT,Patrick,Maire,Bordes-Uchentein,Ariège,HIDALGO Anne,22/02/2022,ARIEGE,09,76,09BORDESUCHENTEIN,09062
M.,MAGDALOU,Francis,Maire,Rouze,Ariège,HIDALGO Anne,22/02/2022,ARIEGE,09,76,09ROUZE,09252
Mme,OSMOND,Geneviève,Maire,Cazavet,Ariège,HIDALGO Anne,22/02/2022,ARIEGE,09,76,09CAZAVET,09091
M.,PUJOL,Philippe,Conseiller départemental,,Ariège,HIDALGO Anne,22/02/2022,ARIEGE,09,76,09,
M.,TOMEO,Alain,Conseiller départemental,,Ariège,HIDALGO Anne,22/02/2022,ARIEGE,09,76,09,
M.,WOIRY,Marc,Maire,Antras,Ariège,KAZIB Anasse,22/02/2022,ARIEGE,09,76,09ANTRAS,09011
M.,SPRIET,Jean-François,Maire,Vira,Ariège,MACRON Emmanuel,22/02/2022,ARIEGE,09,76,09VIRA,09340
M.,CÉCILE,Emmanuel,Maire,Prat-Bonrepaux,Ariège,MÉLENCHON Jean-Luc,22/02/2022,ARIEGE,09,76,09PRATBONREPAUX,09235
Mme,LE LOSTEC,Martine,Maire,Saint-Quirc,Ariège,MÉLENCHON Jean-Luc,22/02/2022,ARIEGE,09,76,09SAINTQUIRC,09275
Mme,MAURAN,Jacqueline,Maire,Tourtouse,Ariège,MÉLENCHON Jean-Luc,22/02/2022,ARIEGE,09,76,09TOURTOUSE,09313
M.,PUECH,Denis,Maire,Allières,Ariège,MÉLENCHON Jean-Luc,22/02/2022,ARIEGE,09,76,09ALLIERES,09007
Mme,TAURINE,Bénédicte,Députée,1ère circonscription,Ariège,MÉLENCHON Jean-Luc,22/02/2022,ARIEGE,09,76,09ERECIRCONSCRIPTION,
Mme,BOUBY,Annie,Maire,Verniolle,Ariège,HIDALGO Anne,24/02/2022,ARIEGE,09,76,09VERNIOLLE,09332
Mme,CANAL,Pascale,Conseillère régionale,Occitanie,Ariège,HIDALGO Anne,24/02/2022,ARIEGE,09,76,09OCCITANIE,
M.,FERRE,Jean-Paul,Conseiller départemental,,Ariège,HIDALGO Anne,24/02/2022,ARIEGE,09,76,09,
M.,GUICHOU,Fabien,Conseiller départemental,,Ariège,HIDALGO Anne,24/02/2022,ARIEGE,09,76,09,
M.,OLIVIÉ,Thierry,Maire,Garanou,Ariège,HIDALGO Anne,24/02/2022,ARIEGE,09,76,09GARANOU,09131
