Civilité,Nom,Prénom,Mandat,Circonscription,Département,Candidat,Date de publication,dep_norm,dep_insee,reg_insee,norm,insee
Mme,MILLION,Lara,Conseillère régionale,Grand Est,Haut-Rhin,MACRON Emmanuel,08/02/2022,HAUTRHIN,68,44,68GRANDEST,
M.,MUNCK,Marc,Conseiller départemental,,Haut-Rhin,MACRON Emmanuel,08/02/2022,HAUTRHIN,68,44,68,
M.,NICOLE,Serge,Maire,Wintzenheim,Haut-Rhin,MACRON Emmanuel,08/02/2022,HAUTRHIN,68,44,68WINTZENHEIM,68374
M.,BELTZUNG,Maxime,Maire,Masevaux-Niederbruck,Haut-Rhin,PÉCRESSE Valérie,08/02/2022,HAUTRHIN,68,44,68MASEVAUXNIEDERBRUCK,68201
Mme,LEHRY,Christelle,Conseillère régionale,Grand Est,Haut-Rhin,PÉCRESSE Valérie,08/02/2022,HAUTRHIN,68,44,68GRANDEST,
M.,MICHAUD,Christian,Maire,Osenbach,Haut-Rhin,PÉCRESSE Valérie,08/02/2022,HAUTRHIN,68,44,68OSENBACH,68251
M.,TOUCAS,Jean-Pierre,Maire,Rouffach,Haut-Rhin,PÉCRESSE Valérie,08/02/2022,HAUTRHIN,68,44,68ROUFFACH,68287
M.,BRENDER,Claude,Maire,Fessenheim,Haut-Rhin,SMATI  Rafik,08/02/2022,HAUTRHIN,68,44,68FESSENHEIM,68091
M.,SPROLEWITZ,Robert,Maire,Rodern,Haut-Rhin,THOUY Hélène,08/02/2022,HAUTRHIN,68,44,68RODERN,68280
M.,SCHOLL,Georges,Maire,Durlinsdorf,Haut-Rhin,ZEMMOUR Éric,08/02/2022,HAUTRHIN,68,44,68DURLINSDORF,68074
M.,BERNARD,Daniel,Maire,Niedermorschwihr,Haut-Rhin,LASSALLE Jean,10/02/2022,HAUTRHIN,68,44,68NIEDERMORSCHWIHR,68237
M.,REYMANN,Sébastien,Maire,Dolleren,Haut-Rhin,LASSALLE Jean,10/02/2022,HAUTRHIN,68,44,68DOLLEREN,68073
Mme,WILHELM,Marion,Conseillère régionale,Grand Est,Haut-Rhin,LE PEN Marine,10/02/2022,HAUTRHIN,68,44,68GRANDEST,
Mme,BRADAT,Arlette,Maire,Weckolsheim,Haut-Rhin,MACRON Emmanuel,10/02/2022,HAUTRHIN,68,44,68WECKOLSHEIM,68360
M.,FUCHS,Bruno,Député,6ème circonscription,Haut-Rhin,MACRON Emmanuel,10/02/2022,HAUTRHIN,68,44,68EMECIRCONSCRIPTION,
M.,LOGEL,Pierre,Maire,Baldersheim,Haut-Rhin,MACRON Emmanuel,10/02/2022,HAUTRHIN,68,44,68BALDERSHEIM,68015
M.,SCHOTT,Jean-Louis,Maire,Waltenheim,Haut-Rhin,MACRON Emmanuel,10/02/2022,HAUTRHIN,68,44,68WALTENHEIM,68357
Mme,PAGLIARULO,Karine,Conseillère départementale,,Haut-Rhin,PÉCRESSE Valérie,10/02/2022,HAUTRHIN,68,44,68,
M.,REITZER,Jean-Luc,Député,3ème circonscription,Haut-Rhin,PÉCRESSE Valérie,10/02/2022,HAUTRHIN,68,44,68EMECIRCONSCRIPTION,
M.,ROTTNER,Jean,Conseiller régional,Grand Est,Haut-Rhin,PÉCRESSE Valérie,10/02/2022,HAUTRHIN,68,44,68GRANDEST,
Mme,UHLRICH-MALLET,Odile,Conseillère régionale,Grand Est,Haut-Rhin,PÉCRESSE Valérie,10/02/2022,HAUTRHIN,68,44,68GRANDEST,
M.,WALTER,Hervé,Maire,Levoncourt,Haut-Rhin,DUPONT-AIGNAN Nicolas,15/02/2022,HAUTRHIN,68,44,68LEVONCOURT,68181
M.,SALZE,Pierre,Maire,Feldkirch,Haut-Rhin,HIDALGO Anne,15/02/2022,HAUTRHIN,68,44,68FELDKIRCH,68088
Mme,GERMAIN-ECUER,Cecile,Conseillère régionale,Grand Est,Haut-Rhin,JADOT Yannick,15/02/2022,HAUTRHIN,68,44,68GRANDEST,
Mme,STEFFAN,Isabelle,Maire,Emlingen,Haut-Rhin,JADOT Yannick,15/02/2022,HAUTRHIN,68,44,68EMLINGEN,68080
M.,BRUNNER,Dominique,Maire,Hindlingen,Haut-Rhin,LASSALLE Jean,15/02/2022,HAUTRHIN,68,44,68HINDLINGEN,68137
M.,BELLONI,Thierry,Maire,Staffelfelden,Haut-Rhin,MACRON Emmanuel,15/02/2022,HAUTRHIN,68,44,68STAFFELFELDEN,68321
M.,FREUDENBERGER,Jean-Marie,Maire,Wittersdorf,Haut-Rhin,MACRON Emmanuel,15/02/2022,HAUTRHIN,68,44,68WITTERSDORF,68377
M.,GOEPFERT,Yves,Maire,Wittelsheim,Haut-Rhin,MACRON Emmanuel,15/02/2022,HAUTRHIN,68,44,68WITTELSHEIM,68375
M.,GUTH,Maurice,Maire,Battenheim,Haut-Rhin,MACRON Emmanuel,15/02/2022,HAUTRHIN,68,44,68BATTENHEIM,68022
Mme,HEITZ,Florence,Maire,Magstatt-le-Haut,Haut-Rhin,MACRON Emmanuel,15/02/2022,HAUTRHIN,68,44,68MAGSTATTLEHAUT,68198
M.,WINKELMULLER,Laurent,Maire,Herrlisheim-près-Colmar,Haut-Rhin,MACRON Emmanuel,15/02/2022,HAUTRHIN,68,44,68HERRLISHEIMPRESCOLMAR,68134
Mme,DIEUAIDE,Angélique,Conseillère régionale,Grand Est,Haut-Rhin,PÉCRESSE Valérie,15/02/2022,HAUTRHIN,68,44,68GRANDEST,
M.,FRANTZ,Christian,Maire,Dietwiller,Haut-Rhin,PÉCRESSE Valérie,15/02/2022,HAUTRHIN,68,44,68DIETWILLER,68072
M.,KLINGER,Christian,Sénateur,,Haut-Rhin,PÉCRESSE Valérie,15/02/2022,HAUTRHIN,68,44,68,
Mme,LUTZ,Michèle,Maire,Mulhouse,Haut-Rhin,PÉCRESSE Valérie,15/02/2022,HAUTRHIN,68,44,68MULHOUSE,68224
M.,MARTIN,Roland,Maire,Wuenheim,Haut-Rhin,PÉCRESSE Valérie,15/02/2022,HAUTRHIN,68,44,68WUENHEIM,68381
M.,MULLER,Lucien,Maire,Wettolsheim,Haut-Rhin,PÉCRESSE Valérie,15/02/2022,HAUTRHIN,68,44,68WETTOLSHEIM,68365
M.,NICOLAS,Thierry,Conseiller régional,Grand Est,Haut-Rhin,PÉCRESSE Valérie,15/02/2022,HAUTRHIN,68,44,68GRANDEST,
Mme,RAPP,Catherine,Conseillère départementale,,Haut-Rhin,PÉCRESSE Valérie,15/02/2022,HAUTRHIN,68,44,68,
M.,RIBSTEIN,André,Maire,Uffheim,Haut-Rhin,PÉCRESSE Valérie,15/02/2022,HAUTRHIN,68,44,68UFFHEIM,68341
M.,STRAUMANN,Eric,Maire,Colmar,Haut-Rhin,PÉCRESSE Valérie,15/02/2022,HAUTRHIN,68,44,68COLMAR,68066
Mme,WILLER,Christèle,Maire,Buschwiller,Haut-Rhin,PÉCRESSE Valérie,15/02/2022,HAUTRHIN,68,44,68BUSCHWILLER,68061
M.,HECKY,Philippe,Maire,Lautenbach,Haut-Rhin,JADOT Yannick,17/02/2022,HAUTRHIN,68,44,68LAUTENBACH,68177
M.,LATSCHA,Gaston,Maire,Hésingue,Haut-Rhin,MACRON Emmanuel,17/02/2022,HAUTRHIN,68,44,68HESINGUE,68135
M.,MENSCH,Jean-Claude,Maire,Ungersheim,Haut-Rhin,MÉLENCHON Jean-Luc,17/02/2022,HAUTRHIN,68,44,68UNGERSHEIM,68343
M.,BERBETT,Joseph,Maire,Bisel,Haut-Rhin,PÉCRESSE Valérie,17/02/2022,HAUTRHIN,68,44,68BISEL,68039
M.,TOLOSA,Aurélio,Maire,Riespach,Haut-Rhin,PÉCRESSE Valérie,17/02/2022,HAUTRHIN,68,44,68RIESPACH,68273
Mme,LEY,Marie-Cécile,Maire,Ueberstrass,Haut-Rhin,POUTOU Philippe,17/02/2022,HAUTRHIN,68,44,68UEBERSTRASS,68340
M.,GENTZBITTEL,Claude,Maire,Hecken,Haut-Rhin,DUPONT-AIGNAN Nicolas,22/02/2022,HAUTRHIN,68,44,68HECKEN,68125
M.,SCHERTZINGER,Hubert,Maire,Franken,Haut-Rhin,DUPONT-AIGNAN Nicolas,22/02/2022,HAUTRHIN,68,44,68FRANKEN,68096
M.,ALVAREZ,Richard,Maire,Neuf-Brisach,Haut-Rhin,MACRON Emmanuel,22/02/2022,HAUTRHIN,68,44,68NEUFBRISACH,68231
M.,FUCHS,Gilbert,Maire,Habsheim,Haut-Rhin,MACRON Emmanuel,22/02/2022,HAUTRHIN,68,44,68HABSHEIM,68118
M.,SORDI,Michel,Maire,Cernay,Haut-Rhin,PÉCRESSE Valérie,22/02/2022,HAUTRHIN,68,44,68CERNAY,68063
M.,BRINGARD,Roger Georges,Maire,Mitzach,Haut-Rhin,ZEMMOUR Éric,22/02/2022,HAUTRHIN,68,44,68MITZACH,68211
M.,HERRGOTT,Michel,Maire,Montreux-Jeune,Haut-Rhin,DUPONT-AIGNAN Nicolas,24/02/2022,HAUTRHIN,68,44,68MONTREUXJEUNE,68214
M.,SCHNOEBELEN,Gervais,Maire délégué d'une commune associée ou d'une commune déléguée,Bernwiller,Haut-Rhin,DUPONT-AIGNAN Nicolas,24/02/2022,HAUTRHIN,68,44,68BERNWILLER,68006
M.,ROMANO,Angelo,Maire,Griesbach-au-Val,Haut-Rhin,LASSALLE Jean,24/02/2022,HAUTRHIN,68,44,68GRIESBACHAUVAL,68109
M.,BASS,Paul,Maire,Durrenentzen,Haut-Rhin,MACRON Emmanuel,24/02/2022,HAUTRHIN,68,44,68DURRENENTZEN,68076
M.,SCHICKLIN,Julien,Maire,Michelbach-le-Bas,Haut-Rhin,MACRON Emmanuel,24/02/2022,HAUTRHIN,68,44,68MICHELBACHLEBAS,68207
M.,LIBIS,Clément,Maire,Fislis,Haut-Rhin,MÉLENCHON Jean-Luc,24/02/2022,HAUTRHIN,68,44,68FISLIS,68092
Mme,DREXLER,Sabine,Sénatrice,,Haut-Rhin,PÉCRESSE Valérie,24/02/2022,HAUTRHIN,68,44,68,
M.,ZIEGLER,Philippe,Maire,Leimbach,Haut-Rhin,ZEMMOUR Éric,24/02/2022,HAUTRHIN,68,44,68LEIMBACH,68180
