Civilité,Nom,Prénom,Mandat,Circonscription,Département,Candidat,Date de publication,dep_norm,dep_insee,reg_insee,norm,insee
M.,PERRIN,Pascal,Maire,Yzeure,Allier,HIDALGO Anne,01/02/2022,ALLIER,03,84,03YZEURE,03321
Mme,BLAES,Magali,Maire,Valignat,Allier,LASSALLE Jean,01/02/2022,ALLIER,03,84,03VALIGNAT,03295
M.,BAUDELOT,Pascal,Maire,Lenax,Allier,MACRON Emmanuel,01/02/2022,ALLIER,03,84,03LENAX,03142
M.,DUMONT,Jean-Marc,Maire,Tronget,Allier,ROUSSEL Fabien,01/02/2022,ALLIER,03,84,03TRONGET,03292
Mme,BOUARD,Christine,Maire,Serbannes,Allier,JADOT Yannick,03/02/2022,ALLIER,03,84,03SERBANNES,03271
M.,HERVIER,François,Maire,Périgny,Allier,LASSALLE Jean,03/02/2022,ALLIER,03,84,03PERIGNY,03205
Mme,PEYROL,Bénédicte,Députée,3ème circonscription,Allier,MACRON Emmanuel,03/02/2022,ALLIER,03,84,03EMECIRCONSCRIPTION,
Mme,VANCEUNEBROCK-MIALON,Laurence,Députée,2ème circonscription,Allier,MACRON Emmanuel,03/02/2022,ALLIER,03,84,03EMECIRCONSCRIPTION,
M.,FORTIN,Franck,Maire,Langy,Allier,MÉLENCHON Jean-Luc,03/02/2022,ALLIER,03,84,03LANGY,03137
M.,SALLES,Louis,Maire,Isserpent,Allier,PÉCRESSE Valérie,03/02/2022,ALLIER,03,84,03ISSERPENT,03131
M.,CHÉRION,Jean Guy,Maire,Saint-Menoux,Allier,ROUSSEL Fabien,03/02/2022,ALLIER,03,84,03SAINTMENOUX,03247
M.,DUFREGNE,Jean-Paul,Député,1ère circonscription,Allier,ROUSSEL Fabien,03/02/2022,ALLIER,03,84,03ERECIRCONSCRIPTION,
Mme,PICANDET,Nicole,Maire,Vieure,Allier,ROUSSEL Fabien,03/02/2022,ALLIER,03,84,03VIEURE,03312
M.,THEVENOUX,Didier,Maire,Saint-Plaisir,Allier,ROUSSEL Fabien,03/02/2022,ALLIER,03,84,03SAINTPLAISIR,03251
M.,THOMAS,Pierre,Maire,Ygrande,Allier,ROUSSEL Fabien,03/02/2022,ALLIER,03,84,03YGRANDE,03320
M.,GARSON,Bernard,Maire,Reugny,Allier,THOUY Hélène,03/02/2022,ALLIER,03,84,03REUGNY,03213
M.,CHARMETANT,Guy,Maire,Montbeugny,Allier,ZEMMOUR Éric,03/02/2022,ALLIER,03,84,03MONTBEUGNY,03180
M.,BOUREL,Jean-Marc,Maire,La Chabanne,Allier,ARTHAUD Nathalie,08/02/2022,ALLIER,03,84,03LACHABANNE,03050
Mme,BABIAN-LHERMET,Anne,Conseillère régionale,Auvergne-Rhône-Alpes,Allier,JADOT Yannick,08/02/2022,ALLIER,03,84,03AUVERGNERHONEALPES,
M.,MENON,Michel,Maire,Mazerier,Allier,KOENIG Gaspard,08/02/2022,ALLIER,03,84,03MAZERIER,03166
M.,DEGUELLE,Alain,Maire,Neuvy,Allier,LASSALLE Jean,08/02/2022,ALLIER,03,84,03NEUVY,03200
M.,BARBARIN,Michel,Maire,Souvigny,Allier,MACRON Emmanuel,08/02/2022,ALLIER,03,84,03SOUVIGNY,03275
M.,MALHURET,Claude,Sénateur,,Allier,MACRON Emmanuel,08/02/2022,ALLIER,03,84,03,
M.,RONDET,Daniel,Maire,Couleuvre,Allier,MACRON Emmanuel,08/02/2022,ALLIER,03,84,03COULEUVRE,03087
M.,BOURDIER,Sylvain,Maire,Commentry,Allier,MÉLENCHON Jean-Luc,08/02/2022,ALLIER,03,84,03COMMENTRY,03082
M.,SANVOISIN,Christian,Maire,Désertines,Allier,MÉLENCHON Jean-Luc,08/02/2022,ALLIER,03,84,03DESERTINES,03098
M.,LALOY,Jean-Sébastien,Maire,Cusset,Allier,PÉCRESSE Valérie,08/02/2022,ALLIER,03,84,03CUSSET,03095
M.,SENNEPIN,François,Maire,Bellerive-sur-Allier,Allier,PÉCRESSE Valérie,08/02/2022,ALLIER,03,84,03BELLERIVESURALLIER,03023
M.,CHAPUT,Ludovic,Maire,Bourbon-l'Archambault,Allier,ROUSSEL Fabien,08/02/2022,ALLIER,03,84,03BOURBONLARCHAMBAULT,03036
M.,FOURNIER,Jean-Pierre,Maire,Hyds,Allier,ROUSSEL Fabien,08/02/2022,ALLIER,03,84,03HYDS,03129
Mme,LACARIN,Marie-Françoise,Conseillère départementale,,Allier,ROUSSEL Fabien,08/02/2022,ALLIER,03,84,03,
M.,LOGNON,Alain,Maire,Beaulon,Allier,ROUSSEL Fabien,08/02/2022,ALLIER,03,84,03BEAULON,03019
M.,PETIOT,Yves,Maire,Noyant-d'Allier,Allier,ROUSSEL Fabien,08/02/2022,ALLIER,03,84,03NOYANTDALLIER,03202
M.,THEVENOUX,Fabien,Maire,Cérilly,Allier,ROUSSEL Fabien,08/02/2022,ALLIER,03,84,03CERILLY,03048
M.,AUGUSTE,Benoît,Conseiller régional,Auvergne-Rhône-Alpes,Allier,LE PEN Marine,10/02/2022,ALLIER,03,84,03AUVERGNERHONEALPES,
M.,CHAPY,Alain,Maire,Néris-les-Bains,Allier,MACRON Emmanuel,10/02/2022,ALLIER,03,84,03NERISLESBAINS,03195
M.,AGUILERA,Frédéric,Maire,Vichy,Allier,PÉCRESSE Valérie,10/02/2022,ALLIER,03,84,03VICHY,03310
Mme,DE BREUVAND,Cécile,Conseillère départementale,,Allier,PÉCRESSE Valérie,10/02/2022,ALLIER,03,84,03,
M.,VIRLOGEUX,Alain,Maire,Pouzy-Mésangy,Allier,ROUSSEL Fabien,10/02/2022,ALLIER,03,84,03POUZYMESANGY,03210
M.,MARIEN,Michel,Maire,Espinasse-Vozelle,Allier,TAUBIRA Christiane,10/02/2022,ALLIER,03,84,03ESPINASSEVOZELLE,03110
M.,DENIZOT,Alain,Maire,Avermes,Allier,HIDALGO Anne,15/02/2022,ALLIER,03,84,03AVERMES,03013
Mme,FOUCAULT,Pascale,Conseillère départementale,,Allier,HIDALGO Anne,15/02/2022,ALLIER,03,84,03,
M.,TARIAN,François,Maire,Chavenon,Allier,LASSALLE Jean,15/02/2022,ALLIER,03,84,03CHAVENON,03070
M.,CARPENTIER,Julien,Conseiller départemental,,Allier,PÉCRESSE Valérie,15/02/2022,ALLIER,03,84,03,
M.,CHAMIGNON,Jean-Claude,Maire,Neure,Allier,PÉCRESSE Valérie,15/02/2022,ALLIER,03,84,03NEURE,03198
Mme,CORNE,Annie,Conseillère départementale,,Allier,PÉCRESSE Valérie,15/02/2022,ALLIER,03,84,03,
M.,GONZALES,Franck,Maire,Charmeil,Allier,PÉCRESSE Valérie,15/02/2022,ALLIER,03,84,03CHARMEIL,03060
M.,LAPORTE,Frédéric,Maire,Montluçon,Allier,PÉCRESSE Valérie,15/02/2022,ALLIER,03,84,03MONTLUCON,03185
M.,PERISSOL,Pierre-André,Maire,Moulins,Allier,PÉCRESSE Valérie,15/02/2022,ALLIER,03,84,03MOULINS,03190
M.,ROJOUAN,Bruno,Sénateur,,Allier,PÉCRESSE Valérie,15/02/2022,ALLIER,03,84,03,
Mme,TABUTIN,Nicole,Conseillère départementale,,Allier,PÉCRESSE Valérie,15/02/2022,ALLIER,03,84,03,
Mme,VOITELLIER,Evelyne,Conseillère départementale,,Allier,PÉCRESSE Valérie,15/02/2022,ALLIER,03,84,03,
Mme,BOULON,Elise,Maire,La Celle,Allier,ROCCA Martin,15/02/2022,ALLIER,03,84,03LACELLE,03047
M.,CHALMIN,Patrick,Maire,Châtillon,Allier,ROUSSEL Fabien,15/02/2022,ALLIER,03,84,03CHATILLON,03069
M.,MONNET,Yannick,Conseiller régional,Auvergne-Rhône-Alpes,Allier,ROUSSEL Fabien,15/02/2022,ALLIER,03,84,03AUVERGNERHONEALPES,
M.,TABUTIN,Daniel,Maire,Blomard,Allier,ROUSSEL Fabien,15/02/2022,ALLIER,03,84,03BLOMARD,03032
M.,COLLINET,Daniel,Maire,Bizeneuille,Allier,SMATI  Rafik,15/02/2022,ALLIER,03,84,03BIZENEUILLE,03031
M.,PUJOS,Henri,Maire,Sorbier,Allier,TAUBIRA Christiane,15/02/2022,ALLIER,03,84,03SORBIER,03274
M.,SEROR,Patrick,Maire,Billy,Allier,TAUBIRA Christiane,15/02/2022,ALLIER,03,84,03BILLY,03029
M.,DEROUET,Deny,Maire,Sussat,Allier,ZEMMOUR Éric,17/02/2022,ALLIER,03,84,03SUSSAT,03276
M.,JOURNET,Gilles,Maire,Paray-sous-Briailles,Allier,LASSALLE Jean,22/02/2022,ALLIER,03,84,03PARAYSOUSBRIAILLES,03204
Mme,DE CASTRO ALVES,Manuela,Conseillère régionale,Auvergne-Rhône-Alpes,Allier,PÉCRESSE Valérie,22/02/2022,ALLIER,03,84,03AUVERGNERHONEALPES,
Mme,GONINET,Isabelle,Conseillère départementale,,Allier,PÉCRESSE Valérie,22/02/2022,ALLIER,03,84,03,
M.,FERRANDON,Jacques,Maire,Châtel-de-Neuvre,Allier,ROUSSEL Fabien,22/02/2022,ALLIER,03,84,03CHATELDENEUVRE,03065
M.,REGNAULT,François,Maire,Autry-Issards,Allier,JADOT Yannick,24/02/2022,ALLIER,03,84,03AUTRYISSARDS,03012
M.,TERRACOL,Jacques,Maire,Arfeuilles,Allier,MÉLENCHON Jean-Luc,24/02/2022,ALLIER,03,84,03ARFEUILLES,03006
M.,FERRIÈRE,Gérard,Maire,Villefranche-d'Allier,Allier,PÉCRESSE Valérie,24/02/2022,ALLIER,03,84,03VILLEFRANCHEDALLIER,03315
