Civilité,Nom,Prénom,Mandat,Circonscription,Département,Candidat,Date de publication,dep_norm,dep_insee,reg_insee,norm,insee
Mme,VALIER,France-Lise,Conseillère régionale,Île-De-France,Val-d'Oise,PÉCRESSE Valérie,08/02/2022,VALDOISE,95,11,95ILEDEFRANCE,
Mme,VON EUW,Stéphanie,Maire,Pontoise,Val-d'Oise,PÉCRESSE Valérie,08/02/2022,VALDOISE,95,11,95PONTOISE,95500
M.,BARROS,Pierre,Maire,Fosses,Val-d'Oise,ROUSSEL Fabien,08/02/2022,VALDOISE,95,11,95FOSSES,95250
M.,JAMET,Bernard,Maire,Sannois,Val-d'Oise,ZEMMOUR Éric,08/02/2022,VALDOISE,95,11,95SANNOIS,95582
M.,SARAGOSA,Sylvain,Maire,Chaumontel,Val-d'Oise,ZEMMOUR Éric,08/02/2022,VALDOISE,95,11,95CHAUMONTEL,95149
Mme,METREF,Nadia,Conseillère départementale,,Val-d'Oise,HIDALGO Anne,10/02/2022,VALDOISE,95,11,95,
Mme,AHRES,Malika,Conseillère départementale,,Val-d'Oise,PÉCRESSE Valérie,10/02/2022,VALDOISE,95,11,95,
M.,ARCIERO,Anthony,Conseiller départemental,,Val-d'Oise,PÉCRESSE Valérie,10/02/2022,VALDOISE,95,11,95,
M.,ÉON,Pierre-Édouard,Maire,Méry-sur-Oise,Val-d'Oise,PÉCRESSE Valérie,10/02/2022,VALDOISE,95,11,95MERYSUROISE,95394
M.,FARGEOT,Daniel,Maire,Andilly,Val-d'Oise,PÉCRESSE Valérie,10/02/2022,VALDOISE,95,11,95ANDILLY,95014
M.,GOUJON,Alain,Maire,Montlignon,Val-d'Oise,PÉCRESSE Valérie,10/02/2022,VALDOISE,95,11,95MONTLIGNON,95426
M.,GUEVEL,Didier,Maire,Le Plessis-Gassot,Val-d'Oise,PÉCRESSE Valérie,10/02/2022,VALDOISE,95,11,95LEPLESSISGASSOT,95492
Mme,JOSÉ,Patricia,Conseillère départementale,,Val-d'Oise,PÉCRESSE Valérie,10/02/2022,VALDOISE,95,11,95,
M.,LAMBERT-MOTTE,Gérard,Maire,Le Plessis-Bouchard,Val-d'Oise,PÉCRESSE Valérie,10/02/2022,VALDOISE,95,11,95LEPLESSISBOUCHARD,95491
M.,LAURENT,Matthieu,Maire,Ennery,Val-d'Oise,PÉCRESSE Valérie,10/02/2022,VALDOISE,95,11,95ENNERY,95211
Mme,MELO,Manuela,Conseillère départementale,,Val-d'Oise,PÉCRESSE Valérie,10/02/2022,VALDOISE,95,11,95,
Mme,PELISSIER,Véronique,Conseillère départementale,,Val-d'Oise,PÉCRESSE Valérie,10/02/2022,VALDOISE,95,11,95,
Mme,PORTELLI,Florence,Maire,Taverny,Val-d'Oise,PÉCRESSE Valérie,10/02/2022,VALDOISE,95,11,95TAVERNY,95607
Mme,RAFAITIN MARIN,Agnès,Conseillère départementale,,Val-d'Oise,PÉCRESSE Valérie,10/02/2022,VALDOISE,95,11,95,
Mme,RUSIN,Isabelle,Maire,Épiais-lès-Louvres,Val-d'Oise,PÉCRESSE Valérie,10/02/2022,VALDOISE,95,11,95EPIAISLESLOUVRES,95212
M.,TAILLANTER,Loïc,Maire,Parmain,Val-d'Oise,PÉCRESSE Valérie,10/02/2022,VALDOISE,95,11,95PARMAIN,95480
Mme,TINLAND,Virginie,Conseillère départementale,,Val-d'Oise,PÉCRESSE Valérie,10/02/2022,VALDOISE,95,11,95,
M.,VATEL,Thomas,Conseiller départemental,,Val-d'Oise,PÉCRESSE Valérie,10/02/2022,VALDOISE,95,11,95,
Mme,BIDEL,Martine,Maire,Le Mesnil-Aubry,Val-d'Oise,DUPONT-AIGNAN Nicolas,15/02/2022,VALDOISE,95,11,95LEMESNILAUBRY,95395
Mme,JAOUEN,Elvira,Maire,Courdimanche,Val-d'Oise,HIDALGO Anne,15/02/2022,VALDOISE,95,11,95COURDIMANCHE,95183
M.,MARSAC,Jean-Louis,Maire,Villiers-le-Bel,Val-d'Oise,HIDALGO Anne,15/02/2022,VALDOISE,95,11,95VILLIERSLEBEL,95680
M.,BERTOLINI,Pascal,Conseiller départemental,,Val-d'Oise,JADOT Yannick,15/02/2022,VALDOISE,95,11,95,
Mme,RÉMY,Nadejda,Conseillère régionale,Île-De-France,Val-d'Oise,LE PEN Marine,15/02/2022,VALDOISE,95,11,95ILEDEFRANCE,
Mme,ELIMAS,Nathalie,Conseillère régionale,Île-De-France,Val-d'Oise,MACRON Emmanuel,15/02/2022,VALDOISE,95,11,95ILEDEFRANCE,
M.,BATTAGLIA,Eric,Maire,Ézanville,Val-d'Oise,PÉCRESSE Valérie,15/02/2022,VALDOISE,95,11,95EZANVILLE,95229
Mme,BILLET,Sandra,Maire,Saint-Leu-la-Forêt,Val-d'Oise,PÉCRESSE Valérie,15/02/2022,VALDOISE,95,11,95SAINTLEULAFORET,95563
M.,BOSSU,Laurent,Maire,Wy-dit-Joli-Village,Val-d'Oise,PÉCRESSE Valérie,15/02/2022,VALDOISE,95,11,95WYDITJOLIVILLAGE,95690
M.,GUIARD,Michel,Président d'un EPCI à fiscalité propre,CC Vexin Centre,Val-d'Oise,PÉCRESSE Valérie,15/02/2022,VALDOISE,95,11,95CCVEXINCENTRE,
Mme,MOINE,Sarah,Conseillère départementale,,Val-d'Oise,PÉCRESSE Valérie,15/02/2022,VALDOISE,95,11,95,
M.,MOLLAND,Gilles,Maire,Bréançon,Val-d'Oise,PÉCRESSE Valérie,15/02/2022,VALDOISE,95,11,95BREANCON,95102
Mme,PHILIPPON,Aziza,Conseillère départementale,,Val-d'Oise,PÉCRESSE Valérie,15/02/2022,VALDOISE,95,11,95,
Mme,PLELAN,Noellie,Conseillère départementale,,Val-d'Oise,PÉCRESSE Valérie,15/02/2022,VALDOISE,95,11,95,
M.,ROULEAU,Philippe,Maire,Herblay-sur-Seine,Val-d'Oise,PÉCRESSE Valérie,15/02/2022,VALDOISE,95,11,95HERBLAYSURSEINE,95306
M.,SAVIGNAT,Antoine,Député,1ère circonscription,Val-d'Oise,PÉCRESSE Valérie,15/02/2022,VALDOISE,95,11,95ERECIRCONSCRIPTION,
Mme,SCOLAN,Muriel,Conseillère départementale,,Val-d'Oise,PÉCRESSE Valérie,15/02/2022,VALDOISE,95,11,95,
M.,VALLADE,Michel,Maire,Pierrelaye,Val-d'Oise,ROUSSEL Fabien,15/02/2022,VALDOISE,95,11,95PIERRELAYE,95488
M.,BLAZY,Jean-Pierre,Maire,Gonesse,Val-d'Oise,HIDALGO Anne,17/02/2022,VALDOISE,95,11,95GONESSE,95277
M.,SABOURET,Cédric,Conseiller départemental,,Val-d'Oise,HIDALGO Anne,17/02/2022,VALDOISE,95,11,95,
M.,LAGIER,Christian,Maire,Piscop,Val-d'Oise,PÉCRESSE Valérie,17/02/2022,VALDOISE,95,11,95PISCOP,95489
M.,RENAUD,Jacques,Maire,Châtenay-en-France,Val-d'Oise,ZEMMOUR Éric,17/02/2022,VALDOISE,95,11,95CHATENAYENFRANCE,95144
Mme,DELPRAT,Catherine,Maire,Écouen,Val-d'Oise,HIDALGO Anne,22/02/2022,VALDOISE,95,11,95ECOUEN,95205
Mme,PELEGRIN,Carine,Conseillère régionale,Île-De-France,Val-d'Oise,JADOT Yannick,22/02/2022,VALDOISE,95,11,95ILEDEFRANCE,
M.,PONIATOWSKI,Sébastien,Maire,L'Isle-Adam,Val-d'Oise,KOENIG Gaspard,22/02/2022,VALDOISE,95,11,95LISLEADAM,95313
M.,LELEUX,Nicolas,Maire,Saint-Brice-sous-Forêt,Val-d'Oise,MACRON Emmanuel,22/02/2022,VALDOISE,95,11,95SAINTBRICESOUSFORET,95539
M.,FLORCZAK,Hervé,Maire,Jouy-le-Moutier,Val-d'Oise,HIDALGO Anne,24/02/2022,VALDOISE,95,11,95JOUYLEMOUTIER,95323
Mme,MENHAOUARA,Nessrine,Conseillère départementale,,Val-d'Oise,HIDALGO Anne,24/02/2022,VALDOISE,95,11,95,
Mme,COUCHOT,Sylvie,Maire,Vauréal,Val-d'Oise,JADOT Yannick,24/02/2022,VALDOISE,95,11,95VAUREAL,95637
M.,CHKROUN,Benjamin,Conseiller régional,Île-De-France,Val-d'Oise,PÉCRESSE Valérie,24/02/2022,VALDOISE,95,11,95ILEDEFRANCE,
Mme,ETORE-MANIKA,Edwina,Conseillère départementale,,Val-d'Oise,PÉCRESSE Valérie,24/02/2022,VALDOISE,95,11,95,
