Civilité,Nom,Prénom,Mandat,Circonscription,Département,Candidat,Date de publication,dep_norm,dep_insee,reg_insee,norm,insee
M.,CHAULET,Edouard,Maire,Barjac,Gard,ROUSSEL Fabien,03/02/2022,GARD,30,76,30BARJAC,30029
M.,CLEMENT,Bernard,Maire,Domessargues,Gard,ROUSSEL Fabien,03/02/2022,GARD,30,76,30DOMESSARGUES,30104
M.,GIBELIN,Jean-Luc,Conseiller régional,Occitanie,Gard,ROUSSEL Fabien,03/02/2022,GARD,30,76,30OCCITANIE,
M.,MALAVIELLE,Patrick,Maire,La Grand-Combe,Gard,ROUSSEL Fabien,03/02/2022,GARD,30,76,30LAGRANDCOMBE,30132
M.,BRESSET,Cyrille,Maire,Colognac,Gard,ARTHAUD Nathalie,08/02/2022,GARD,30,76,30COLOGNAC,30087
M.,MEURTIN,René,Maire,Sénéchas,Gard,ARTHAUD Nathalie,08/02/2022,GARD,30,76,30SENECHAS,30316
M.,CUENOT,Jean-Louïs,Maire,Saint-Jean-de-Crieulon,Gard,ASSELINEAU François,08/02/2022,GARD,30,76,30SAINTJEANDECRIEULON,30265
M.,FELIX,Freddy,Maire,Maruéjols-lès-Gardon,Gard,ASSELINEAU François,08/02/2022,GARD,30,76,30MARUEJOLSLESGARDON,30160
M.,GRAS,Guillaume,Maire,Puechredon,Gard,ASSELINEAU François,08/02/2022,GARD,30,76,30PUECHREDON,30208
M.,BOUAD,Denis,Sénateur,,Gard,HIDALGO Anne,08/02/2022,GARD,30,76,30,
Mme,DELALONDE,Julie,Conseillère régionale,Occitanie,Gard,HIDALGO Anne,08/02/2022,GARD,30,76,30OCCITANIE,
M.,MARTINEZ,Juan,Maire,Bellegarde,Gard,HIDALGO Anne,08/02/2022,GARD,30,76,30BELLEGARDE,30034
M.,PASCAL,Bruno,Conseiller départemental,,Gard,HIDALGO Anne,08/02/2022,GARD,30,76,30,
M.,PISSAS,Alexandre,Conseiller départemental,,Gard,HIDALGO Anne,08/02/2022,GARD,30,76,30,
M.,ROSIER,Jean-Marie,Maire,Aramon,Gard,HIDALGO Anne,08/02/2022,GARD,30,76,30ARAMON,30012
M.,SERRE,Christophe,Conseiller départemental,,Gard,HIDALGO Anne,08/02/2022,GARD,30,76,30,
M.,SALLE-LAGARDE,Frédéric,Maire,Moussac,Gard,KAZIB Anasse,08/02/2022,GARD,30,76,30MOUSSAC,30184
M.,DUMAS,Patrick,Maire,Rochegude,Gard,LASSALLE Jean,08/02/2022,GARD,30,76,30ROCHEGUDE,30218
Mme,GARDET,Laurence,Conseillère régionale,Occitanie,Gard,LE PEN Marine,08/02/2022,GARD,30,76,30OCCITANIE,
Mme,DUMAS,Françoise,Députée,1ère circonscription,Gard,MACRON Emmanuel,08/02/2022,GARD,30,76,30ERECIRCONSCRIPTION,
M.,LOPEZ,André,Maire,Saint-Paul-les-Fonts,Gard,MACRON Emmanuel,08/02/2022,GARD,30,76,30SAINTPAULLESFONTS,30355
M.,PLANES,Patrice,Maire,Rodilhan,Gard,MACRON Emmanuel,08/02/2022,GARD,30,76,30RODILHAN,30356
M.,DARLOT,Patrick,Maire,Saint-Bresson,Gard,MÉLENCHON Jean-Luc,08/02/2022,GARD,30,76,30SAINTBRESSON,30238
Mme,PELLET,Marie-José,Maire,Junas,Gard,MÉLENCHON Jean-Luc,08/02/2022,GARD,30,76,30JUNAS,30136
M.,SILHOL,Guy,Maire,Peyremale,Gard,MÉLENCHON Jean-Luc,08/02/2022,GARD,30,76,30PEYREMALE,30194
Mme,BOURGADE,Mary,Conseillère régionale,Occitanie,Gard,PÉCRESSE Valérie,08/02/2022,GARD,30,76,30OCCITANIE,
Mme,BOYER,Léa,Conseillère départementale,,Gard,PÉCRESSE Valérie,08/02/2022,GARD,30,76,30,
M.,BURGOA,Laurent,Sénateur,,Gard,PÉCRESSE Valérie,08/02/2022,GARD,30,76,30,
Mme,DHERBECOURT,Muriel,Conseillère départementale,,Gard,PÉCRESSE Valérie,08/02/2022,GARD,30,76,30,
M.,DURAND-COUTELLE,Jean-François,Maire,Saint-Geniès-de-Malgoirès,Gard,PÉCRESSE Valérie,08/02/2022,GARD,30,76,30SAINTGENIESDEMALGOIRES,30255
M.,FOURNIER,Jean-Paul,Maire,Nîmes,Gard,PÉCRESSE Valérie,08/02/2022,GARD,30,76,30NIMES,30189
M.,PREVOTEAU,Gaëtan,Maire,Langlade,Gard,PÉCRESSE Valérie,08/02/2022,GARD,30,76,30LANGLADE,30138
M.,TOUZELLIER,Frédéric,Maire,Générac,Gard,PÉCRESSE Valérie,08/02/2022,GARD,30,76,30GENERAC,30128
M.,BORD,Serge,Maire,Saint-Julien-les-Rosiers,Gard,ROUSSEL Fabien,08/02/2022,GARD,30,76,30SAINTJULIENLESROSIERS,30274
M.,CHASSARY,Ghislain,Maire,Rousson,Gard,ROUSSEL Fabien,08/02/2022,GARD,30,76,30ROUSSON,30223
Mme,NOVARETTI,Monique,Conseillère régionale,Occitanie,Gard,TAUBIRA Christiane,08/02/2022,GARD,30,76,30OCCITANIE,
M.,MOULIN,Jean-Marie,Maire,Saint-Bonnet-du-Gard,Gard,ZEMMOUR Éric,08/02/2022,GARD,30,76,30SAINTBONNETDUGARD,30235
M.,MEJEAN,Patrick,Maire,Fontarèches,Gard,DUPONT-AIGNAN Nicolas,10/02/2022,GARD,30,76,30FONTARECHES,30115
M.,BASCLE,Charles,Maire,Aiguèze,Gard,HIDALGO Anne,10/02/2022,GARD,30,76,30AIGUEZE,30005
Mme,LAURENT,Stéphanie,Maire,Savignargues,Gard,HIDALGO Anne,10/02/2022,GARD,30,76,30SAVIGNARGUES,30314
M.,FOURNIER,Fabrice,Maire,Meynes,Gard,LASSALLE Jean,10/02/2022,GARD,30,76,30MEYNES,30166
M.,DONADA,Gilles,Conseiller régional,Occitanie,Gard,LE PEN Marine,10/02/2022,GARD,30,76,30OCCITANIE,
M.,FUSTER,Jean-Pierre,Conseiller départemental,,Gard,LE PEN Marine,10/02/2022,GARD,30,76,30,
M.,GILLET,Yoann,Conseiller régional,Occitanie,Gard,LE PEN Marine,10/02/2022,GARD,30,76,30OCCITANIE,
Mme,MONDET,Elisabeth,Conseillère départementale,,Gard,LE PEN Marine,10/02/2022,GARD,30,76,30,
M.,SANCHEZ,Julien,Maire,Beaucaire,Gard,LE PEN Marine,10/02/2022,GARD,30,76,30BEAUCAIRE,30032
M.,TRICHOT,Benoit,Maire,Montclus,Gard,MACRON Emmanuel,10/02/2022,GARD,30,76,30MONTCLUS,30175
M.,BACHEVALIER,Rémy,Conseiller départemental,,Gard,PÉCRESSE Valérie,10/02/2022,GARD,30,76,30,
Mme,BORIES,Pascale,Maire,Villeneuve-lès-Avignon,Gard,PÉCRESSE Valérie,10/02/2022,GARD,30,76,30VILLENEUVELESAVIGNON,30351
M.,PLANTIER,Julien,Conseiller départemental,,Gard,PÉCRESSE Valérie,10/02/2022,GARD,30,76,30,
M.,RIBOT,Philippe,Maire,Saint-Privat-des-Vieux,Gard,PÉCRESSE Valérie,10/02/2022,GARD,30,76,30SAINTPRIVATDESVIEUX,30294
M.,RIEU,Bernard,Maire,Vallabrix,Gard,ROUSSEL Fabien,10/02/2022,GARD,30,76,30VALLABRIX,30337
M.,EVESQUE,Christian,Maire,Causse-Bégon,Gard,ARTHAUD Nathalie,15/02/2022,GARD,30,76,30CAUSSEBEGON,30074
M.,VIGNE,Alexandre,Maire,Lanuéjols,Gard,ASSELINEAU François,15/02/2022,GARD,30,76,30LANUEJOLS,30139
M.,OZIL,Cyril,Maire,Euzet,Gard,DUPONT-AIGNAN Nicolas,15/02/2022,GARD,30,76,30EUZET,30109
Mme,BERGERI,Carole,Conseillère départementale,,Gard,HIDALGO Anne,15/02/2022,GARD,30,76,30,
M.,DENAT,Jean,Maire,Vauvert,Gard,HIDALGO Anne,15/02/2022,GARD,30,76,30VAUVERT,30341
Mme,GIANNACCINI,Maryse,Conseillère départementale,,Gard,HIDALGO Anne,15/02/2022,GARD,30,76,30,
Mme,LAURENT-PERRIGOT,Françoise,Conseillère départementale,,Gard,HIDALGO Anne,15/02/2022,GARD,30,76,30,
M.,GAYTE,Xavier,Maire,La Capelle-et-Masmolène,Gard,JADOT Yannick,15/02/2022,GARD,30,76,30LACAPELLEETMASMOLENE,30067
Mme,GENOLHER,Aurélie,Conseillère régionale,Occitanie,Gard,JADOT Yannick,15/02/2022,GARD,30,76,30OCCITANIE,
Mme,NOGUIER,Bérengère,Conseillère départementale,,Gard,JADOT Yannick,15/02/2022,GARD,30,76,30,
Mme,LEFEVRE,Christine,Maire,Mauressargues,Gard,KAZIB Anasse,15/02/2022,GARD,30,76,30MAURESSARGUES,30163
M.,BERNARD,Jean,Maire,Courry,Gard,KUZMANOVIC Georges,15/02/2022,GARD,30,76,30COURRY,30097
M.,BUREL,Jean-Michel,Maire,Saint-Just-et-Vacquières,Gard,LASSALLE Jean,15/02/2022,GARD,30,76,30SAINTJUSTETVACQUIERES,30275
M.,GAILLARD,Olivier,Conseiller départemental,,Gard,LASSALLE Jean,15/02/2022,GARD,30,76,30,
Mme,GARDEUR-BANCEL,Véronique,Conseillère départementale,,Gard,PÉCRESSE Valérie,15/02/2022,GARD,30,76,30,
M.,GRAS,Frédéric,Conseiller départemental,,Gard,PÉCRESSE Valérie,15/02/2022,GARD,30,76,30,
M.,GRAS,Philippe,Maire,Codognan,Gard,PÉCRESSE Valérie,15/02/2022,GARD,30,76,30CODOGNAN,30083
M.,JACOT,Thierry,Maire,Générargues,Gard,PÉCRESSE Valérie,15/02/2022,GARD,30,76,30GENERARGUES,30129
Mme,MEUNIER,Valérie,Conseillère départementale,,Gard,PÉCRESSE Valérie,15/02/2022,GARD,30,76,30,
M.,TIBERINO,Richard,Conseiller départemental,,Gard,PÉCRESSE Valérie,15/02/2022,GARD,30,76,30,
M.,BOUGET,Vincent,Conseiller départemental,,Gard,ROUSSEL Fabien,15/02/2022,GARD,30,76,30,
M.,DEMANSE,Jacques,Maire,Sauveterre,Gard,ROUSSEL Fabien,15/02/2022,GARD,30,76,30SAUVETERRE,30312
Mme,FARDOUX-JOUVE,Isabelle,Conseillère départementale,,Gard,ROUSSEL Fabien,15/02/2022,GARD,30,76,30,
M.,MERCIER,Michel,Maire,Le Martinet,Gard,ROUSSEL Fabien,15/02/2022,GARD,30,76,30LEMARTINET,30159
M.,CANAYER,Roland,Maire,Molières-Cavaillac,Gard,HIDALGO Anne,17/02/2022,GARD,30,76,30MOLIERESCAVAILLAC,30170
M.,GAUBIAC,Laurent,Maire,Brouzet-lès-Quissac,Gard,LASSALLE Jean,17/02/2022,GARD,30,76,30BROUZETLESQUISSAC,30054
M.,GUIHERMET,Jean-Bernard,Maire,Fons-sur-Lussan,Gard,LASSALLE Jean,17/02/2022,GARD,30,76,30FONSSURLUSSAN,30113
Mme,COLLARD,Flavie,Conseillère régionale,Occitanie,Gard,LE PEN Marine,17/02/2022,GARD,30,76,30OCCITANIE,
M.,MEIZONNET,Nicolas,Député,2ème circonscription,Gard,LE PEN Marine,17/02/2022,GARD,30,76,30EMECIRCONSCRIPTION,
M.,ANDRIUZZI,Jean-Michel,Maire,Montpezat,Gard,MÉLENCHON Jean-Luc,17/02/2022,GARD,30,76,30MONTPEZAT,30182
Mme,CRESPON-LHERISSON,Monique,Maire,Corbès,Gard,PÉCRESSE Valérie,17/02/2022,GARD,30,76,30CORBES,30094
M.,GIOVINAZZO,Alain,Maire,Les Mages,Gard,ROUSSEL Fabien,17/02/2022,GARD,30,76,30LESMAGES,30152
M.,ITIER,Jean-Marie,Maire,Rivières,Gard,ARTHAUD Nathalie,22/02/2022,GARD,30,76,30RIVIERES,30215
Mme,GUYOT,Katy,Conseillère régionale,Occitanie,Gard,HIDALGO Anne,22/02/2022,GARD,30,76,30OCCITANIE,
M.,VERDIER,Fabrice,Conseiller régional,Occitanie,Gard,HIDALGO Anne,22/02/2022,GARD,30,76,30OCCITANIE,
Mme,CHAPELIER,Annie,Députée,4ème circonscription,Gard,JADOT Yannick,22/02/2022,GARD,30,76,30EMECIRCONSCRIPTION,
M.,PORTALES,Bernard,Maire,Bessèges,Gard,MACRON Emmanuel,22/02/2022,GARD,30,76,30BESSEGES,30037
M.,BEAUME,Frédéric,Maire,Lédenon,Gard,PÉCRESSE Valérie,22/02/2022,GARD,30,76,30LEDENON,30145
M.,JAHANT,Guy,Maire,Liouc,Gard,PÉCRESSE Valérie,22/02/2022,GARD,30,76,30LIOUC,30148
Mme,LOPEZ,Vivette,Sénatrice,,Gard,PÉCRESSE Valérie,22/02/2022,GARD,30,76,30,
M.,MIAILLE,Christian,Maire,La Vernarède,Gard,ROUSSEL Fabien,22/02/2022,GARD,30,76,30LAVERNAREDE,30345
M.,CAHU,Robert,Maire,Canaules-et-Argentières,Gard,MÉLENCHON Jean-Luc,24/02/2022,GARD,30,76,30CANAULESETARGENTIERES,30065
M.,CORBIER,Emile,Maire,Chamborigaud,Gard,MÉLENCHON Jean-Luc,24/02/2022,GARD,30,76,30CHAMBORIGAUD,30080
M.,MISSOUR,Gérald,Maire,Saint-Nazaire,Gard,MÉLENCHON Jean-Luc,24/02/2022,GARD,30,76,30SAINTNAZAIRE,30288
M.,SASSO,Marc,Maire,Chambon,Gard,MÉLENCHON Jean-Luc,24/02/2022,GARD,30,76,30CHAMBON,30079
M.,PEPIN,Jacques,Maire,Sainte-Cécile-d'Andorge,Gard,PÉCRESSE Valérie,24/02/2022,GARD,30,76,30SAINTECECILEDANDORGE,30239
Mme,ROULLE,Sophie,Conseillère départementale,,Gard,PÉCRESSE Valérie,24/02/2022,GARD,30,76,30,
M.,BARBA,Joseph,Maire,Laval-Pradel,Gard,ROUSSEL Fabien,24/02/2022,GARD,30,76,30LAVALPRADEL,30142
M.,SCORSONE,Patrick,Conseiller départemental,,Gard,TAUBIRA Christiane,24/02/2022,GARD,30,76,30,
