Civilité,Nom,Prénom,Mandat,Circonscription,Département,Candidat,Date de publication,dep_norm,dep_insee,reg_insee,norm,insee
M.,RAVIGNON,Boris,Maire,Charleville-Mézières,Ardennes,PÉCRESSE Valérie,10/02/2022,ARDENNES,08,44,08CHARLEVILLEMEZIERES,08105
M.,DISY,Denis,Maire,Les Hautes-Rivières,Ardennes,ZEMMOUR Éric,10/02/2022,ARDENNES,08,44,08LESHAUTESRIVIERES,08218
M.,AFRIBO,Joseph,Maire,Rethel,Ardennes,DUPONT-AIGNAN Nicolas,15/02/2022,ARDENNES,08,44,08RETHEL,08362
M.,DERVAUX,Sébastien,Maire,Mesmont,Ardennes,DUPONT-AIGNAN Nicolas,15/02/2022,ARDENNES,08,44,08MESMONT,08288
M.,NOIZET,Christian,Maire,Barby,Ardennes,DUPONT-AIGNAN Nicolas,15/02/2022,ARDENNES,08,44,08BARBY,08048
M.,BERTEAUX,Patrick,Maire,Bulson,Ardennes,EGGER Clara,15/02/2022,ARDENNES,08,44,08BULSON,08088
M.,DECOBERT,Philippe,Maire,Aiglemont,Ardennes,HIDALGO Anne,15/02/2022,ARDENNES,08,44,08AIGLEMONT,08003
M.,DUMONT,Christophe,Conseiller régional,Grand Est,Ardennes,JADOT Yannick,15/02/2022,ARDENNES,08,44,08GRANDEST,
M.,CALVI,Gérard,Maire,Houldizy,Ardennes,LASSALLE Jean,15/02/2022,ARDENNES,08,44,08HOULDIZY,08230
M.,GODIN,André,Maire,Glaire,Ardennes,LASSALLE Jean,15/02/2022,ARDENNES,08,44,08GLAIRE,08194
M.,ITUCCI,Robert,Maire,Givet,Ardennes,LASSALLE Jean,15/02/2022,ARDENNES,08,44,08GIVET,08190
M.,CHAUMONT,Francis,Maire,Beaumont-en-Argonne,Ardennes,LE PEN Marine,15/02/2022,ARDENNES,08,44,08BEAUMONTENARGONNE,08055
M.,LAHOTTE,Hervé,Maire,Senuc,Ardennes,LE PEN Marine,15/02/2022,ARDENNES,08,44,08SENUC,08412
Mme,TEMPLIER,Nadine,Maire,La Horgne,Ardennes,LE PEN Marine,15/02/2022,ARDENNES,08,44,08LAHORGNE,08228
Mme,BODART,Isabelle,Maire,Hierges,Ardennes,MACRON Emmanuel,15/02/2022,ARDENNES,08,44,08HIERGES,08226
M.,MAUROY,Pascal,Maire,Boulzicourt,Ardennes,MACRON Emmanuel,15/02/2022,ARDENNES,08,44,08BOULZICOURT,08076
M.,BINET,Denis,Maire,Rocroi,Ardennes,PÉCRESSE Valérie,15/02/2022,ARDENNES,08,44,08ROCROI,08367
M.,BRODEUR,Emmanuel,Maire,Houdilcourt,Ardennes,PÉCRESSE Valérie,15/02/2022,ARDENNES,08,44,08HOUDILCOURT,08229
M.,CLAUDE,Philippe,Maire,Haudrecy,Ardennes,PÉCRESSE Valérie,15/02/2022,ARDENNES,08,44,08HAUDRECY,08216
Mme,DEGEMBE,Catherine,Conseillère départementale,,Ardennes,PÉCRESSE Valérie,15/02/2022,ARDENNES,08,44,08,
Mme,GAILLOT,Pascale,Conseillère régionale,Grand Est,Ardennes,PÉCRESSE Valérie,15/02/2022,ARDENNES,08,44,08GRANDEST,
M.,LECLERCQ,Guy,Maire,Hauviné,Ardennes,PÉCRESSE Valérie,15/02/2022,ARDENNES,08,44,08HAUVINE,08220
M.,MALCORPS,Joseph,Maire,Chappes,Ardennes,PÉCRESSE Valérie,15/02/2022,ARDENNES,08,44,08CHAPPES,08102
Mme,MOSER,Marie-Josée,Conseillère départementale,,Ardennes,PÉCRESSE Valérie,15/02/2022,ARDENNES,08,44,08,
Mme,PIERQUIN,Marie-Annick,Maire,Warcq,Ardennes,PÉCRESSE Valérie,15/02/2022,ARDENNES,08,44,08WARCQ,08497
Mme,STEVENIN,Mélanie,Conseillère départementale,,Ardennes,PÉCRESSE Valérie,15/02/2022,ARDENNES,08,44,08,
M.,DEKENS,Bernard,Maire,Vireux-Wallerand,Ardennes,ZEMMOUR Éric,15/02/2022,ARDENNES,08,44,08VIREUXWALLERAND,08487
M.,DÉSIRONT,Gérard,Maire,Acy-Romance,Ardennes,ARTHAUD Nathalie,17/02/2022,ARDENNES,08,44,08ACYROMANCE,08001
M.,FORGET,Jean-Didier,Maire délégué d'une commune associée ou d'une commune déléguée,Olizy-Primat,Ardennes,ASSELINEAU François,17/02/2022,ARDENNES,08,44,08OLIZYPRIMAT,08333
M.,KOCIUBA,Michel,Maire,Sault-lès-Rethel,Ardennes,ASSELINEAU François,17/02/2022,ARDENNES,08,44,08SAULTLESRETHEL,08403
M.,SAUCE,Jean-Luc,Maire,Marquigny,Ardennes,ASSELINEAU François,17/02/2022,ARDENNES,08,44,08MARQUIGNY,08278
M.,CHAMPION,Philippe,Maire,Hannappes,Ardennes,JADOT Yannick,17/02/2022,ARDENNES,08,44,08HANNAPPES,08208
M.,JUILLET,Bruno,Maire,Belval-Bois-des-Dames,Ardennes,MÉLENCHON Jean-Luc,17/02/2022,ARDENNES,08,44,08BELVALBOISDESDAMES,08059
M.,WATHY,Marc,Maire,Mogues,Ardennes,PÉCRESSE Valérie,17/02/2022,ARDENNES,08,44,08MOGUES,08291
M.,BARREDA,Jean-Marie,Maire,Chooz,Ardennes,LASSALLE Jean,22/02/2022,ARDENNES,08,44,08CHOOZ,08122
M.,FONDER,Patrick,Maire,Laval-Morency,Ardennes,MACRON Emmanuel,22/02/2022,ARDENNES,08,44,08LAVALMORENCY,08249
Mme,LESIEUR,Mélanie,Conseillère départementale,,Ardennes,MACRON Emmanuel,22/02/2022,ARDENNES,08,44,08,
M.,VUIBERT,Lionel,Conseiller départemental,,Ardennes,MACRON Emmanuel,22/02/2022,ARDENNES,08,44,08,
M.,QUEVAL,Guillaume,Maire délégué d'une commune associée ou d'une commune déléguée,Bairon et ses environs,Ardennes,MÉLENCHON Jean-Luc,22/02/2022,ARDENNES,08,44,08BAIRONETSESENVIRONS,08116
M.,DE BOUTEVILLE,Xavier,Maire,Brienne-sur-Aisne,Ardennes,ZEMMOUR Éric,22/02/2022,ARDENNES,08,44,08BRIENNESURAISNE,08084
M.,LAGARDE,Christian,Maire,Poilcourt-Sydney,Ardennes,ZEMMOUR Éric,22/02/2022,ARDENNES,08,44,08POILCOURTSYDNEY,08340
M.,CORNET,Pierre,Maire,Fleigneux,Ardennes,KOENIG Gaspard,24/02/2022,ARDENNES,08,44,08FLEIGNEUX,08170
M.,LAGNEAUX,Jean-Yves,Maire,Regniowez,Ardennes,KUZMANOVIC Georges,24/02/2022,ARDENNES,08,44,08REGNIOWEZ,08355
M.,CARRE,Joël,Maire,Harricourt,Ardennes,MÉLENCHON Jean-Luc,24/02/2022,ARDENNES,08,44,08HARRICOURT,08215
M.,LECOULTRE,Florian,Maire,Nouzonville,Ardennes,MÉLENCHON Jean-Luc,24/02/2022,ARDENNES,08,44,08NOUZONVILLE,08328
M.,BARROIS,Jean,Maire,Villers-le-Tilleul,Ardennes,ZEMMOUR Éric,24/02/2022,ARDENNES,08,44,08VILLERSLETILLEUL,08478
M.,BECHECLOUX,François,Maire,Ménil-Annelles,Ardennes,ZEMMOUR Éric,24/02/2022,ARDENNES,08,44,08MENILANNELLES,08286
M.,MATHY,Christian,Maire,Mont-Laurent,Ardennes,ZEMMOUR Éric,24/02/2022,ARDENNES,08,44,08MONTLAURENT,08306
M.,NORTH,Bruno,Conseiller régional,Grand Est,Ardennes,ZEMMOUR Éric,24/02/2022,ARDENNES,08,44,08GRANDEST,
M.,VALET,Bruno,Maire,Tannay,Ardennes,ZEMMOUR Éric,24/02/2022,ARDENNES,08,44,08TANNAY,08439
