Civilité,Nom,Prénom,Mandat,Circonscription,Département,Candidat,Date de publication,dep_norm,dep_insee,reg_insee,norm,insee
M.,JUSSIERE,Eric,Maire,Châtin,Nièvre,ROUSSEL Fabien,08/02/2022,NIEVRE,58,27,58CHATIN,58066
M.,LECHER,Lionel,Conseiller départemental,,Nièvre,ROUSSEL Fabien,08/02/2022,NIEVRE,58,27,58,
M.,VIEREN,Jean-Luc,Maire,Saint-Martin-du-Puy,Nièvre,DUPONT-AIGNAN Nicolas,10/02/2022,NIEVRE,58,27,58SAINTMARTINDUPUY,58255
M.,BOUJLILAT,Hicham,Conseiller régional,Bourgogne-Franche-Comté,Nièvre,HIDALGO Anne,10/02/2022,NIEVRE,58,27,58BOURGOGNEFRANCHECOMTE,
M.,NICARD,René,Maire,Beaumont-la-Ferrière,Nièvre,HIDALGO Anne,10/02/2022,NIEVRE,58,27,58BEAUMONTLAFERRIERE,58027
M.,GUIBERT,Julien,Conseiller régional,Bourgogne-Franche-Comté,Nièvre,LE PEN Marine,10/02/2022,NIEVRE,58,27,58BOURGOGNEFRANCHECOMTE,
M.,SIMÉON,Janny,Maire,La Chapelle-Saint-André,Nièvre,ROCCA Martin,10/02/2022,NIEVRE,58,27,58LACHAPELLESAINTANDRE,58058
M.,SICOT,Olivier,Maire,Varennes-Vauzelles,Nièvre,ROUSSEL Fabien,10/02/2022,NIEVRE,58,27,58VARENNESVAUZELLES,58303
M.,DAUVERGNE,Philippe,Maire,Marigny-l'Église,Nièvre,TAUBIRA Christiane,10/02/2022,NIEVRE,58,27,58MARIGNYLEGLISE,58157
M.,ROYÉ,Claude,Maire,Saint-Hilaire-Fontaine,Nièvre,ZEMMOUR Éric,10/02/2022,NIEVRE,58,27,58SAINTHILAIREFONTAINE,58245
M.,DELESMILLIERES,Stéphane,Maire,Corvol-d'Embernard,Nièvre,DUPONT-AIGNAN Nicolas,15/02/2022,NIEVRE,58,27,58CORVOLDEMBERNARD,58084
M.,GAUTHIER,Jean-Claude,Maire,Metz-le-Comte,Nièvre,DUPONT-AIGNAN Nicolas,15/02/2022,NIEVRE,58,27,58METZLECOMTE,58165
M.,MARTIN,Louis-François,Maire,Marzy,Nièvre,DUPONT-AIGNAN Nicolas,15/02/2022,NIEVRE,58,27,58MARZY,58160
Mme,DESABRE,Eliane,Conseillère départementale,,Nièvre,HIDALGO Anne,15/02/2022,NIEVRE,58,27,58,
M.,VADROT,Guy,Maire,Marigny-sur-Yonne,Nièvre,JADOT Yannick,15/02/2022,NIEVRE,58,27,58MARIGNYSURYONNE,58159
M.,DENIZOT,François,Maire,Ciez,Nièvre,LASSALLE Jean,15/02/2022,NIEVRE,58,27,58CIEZ,58077
Mme,BARAO,Laurence,Conseillère départementale,,Nièvre,MACRON Emmanuel,15/02/2022,NIEVRE,58,27,58,
M.,DE JESUS,Manuel,Maire,Sermoise-sur-Loire,Nièvre,MACRON Emmanuel,15/02/2022,NIEVRE,58,27,58SERMOISESURLOIRE,58278
Mme,CHENE,Anne-Marie,Conseillère départementale,,Nièvre,PÉCRESSE Valérie,15/02/2022,NIEVRE,58,27,58,
Mme,DAOUST,Martine,Maire,Corancy,Nièvre,PÉCRESSE Valérie,15/02/2022,NIEVRE,58,27,58CORANCY,58082
M.,FAUCHE,Marc,Maire,Arthel,Nièvre,PÉCRESSE Valérie,15/02/2022,NIEVRE,58,27,58ARTHEL,58013
M.,ROCHARD,Jean-Charles,Président d'un EPCI à fiscalité propre,CC Tannay-Brinon-Corbigny,Nièvre,PÉCRESSE Valérie,15/02/2022,NIEVRE,58,27,58CCTANNAYBRINONCORBIGNY,
M.,MOURA,Abel,Maire,Saint-Hilaire-en-Morvan,Nièvre,POUTOU Philippe,15/02/2022,NIEVRE,58,27,58SAINTHILAIREENMORVAN,58244
M.,PERCEAU,Gérard,Maire,Mont-et-Marré,Nièvre,POUTOU Philippe,15/02/2022,NIEVRE,58,27,58MONTETMARRE,58175
Mme,LIRON,Isabelle,Conseillère régionale,Bourgogne-Franche-Comté,Nièvre,ROUSSEL Fabien,15/02/2022,NIEVRE,58,27,58BOURGOGNEFRANCHECOMTE,
M.,GUYOT,Thierry,Conseiller départemental,,Nièvre,TAUBIRA Christiane,15/02/2022,NIEVRE,58,27,58,
M.,HALLIEZ,Jean-Sébastien,Maire,Brassy,Nièvre,TAUBIRA Christiane,15/02/2022,NIEVRE,58,27,58BRASSY,58037
M.,PAUL,Christian,Maire,Lormes,Nièvre,TAUBIRA Christiane,15/02/2022,NIEVRE,58,27,58LORMES,58145
M.,VINCENT,Michel,Maire,Béard,Nièvre,ARTHAUD Nathalie,17/02/2022,NIEVRE,58,27,58BEARD,58025
M.,POUCHELET,Christian,Maire,Millay,Nièvre,DUPONT-AIGNAN Nicolas,17/02/2022,NIEVRE,58,27,58MILLAY,58168
M.,BOURDOUNE,Nicolas,Maire,Clamecy,Nièvre,ROUSSEL Fabien,17/02/2022,NIEVRE,58,27,58CLAMECY,58079
M.,LEBEAU,Jean-Louis,Maire,Chevroches,Nièvre,TAUBIRA Christiane,17/02/2022,NIEVRE,58,27,58CHEVROCHES,58073
M.,MATHIEU,Sylvain,Conseiller régional,Bourgogne-Franche-Comté,Nièvre,HIDALGO Anne,22/02/2022,NIEVRE,58,27,58BOURGOGNEFRANCHECOMTE,
M.,BOURCIER,Alain,Maire,Gimouille,Nièvre,MACRON Emmanuel,22/02/2022,NIEVRE,58,27,58GIMOUILLE,58126
M.,SEUTIN,Bernard,Maire,Nannay,Nièvre,POUTOU Philippe,22/02/2022,NIEVRE,58,27,58NANNAY,58188
M.,LOCTIN,Emmanuel,Maire,Chevenon,Nièvre,ROUSSEL Fabien,22/02/2022,NIEVRE,58,27,58CHEVENON,58072
M.,BAZIN,Fabien,Conseiller départemental,,Nièvre,TAUBIRA Christiane,22/02/2022,NIEVRE,58,27,58,
M.,COUVENANT,Alexandre,Maire,Montreuillon,Nièvre,EGGER Clara,24/02/2022,NIEVRE,58,27,58MONTREUILLON,58179
Mme,STRIESKA,Dominique,Maire,Sermages,Nièvre,MACRON Emmanuel,24/02/2022,NIEVRE,58,27,58SERMAGES,58277
M.,COUGNY,Romain,Maire,Fléty,Nièvre,POUTOU Philippe,24/02/2022,NIEVRE,58,27,58FLETY,58114
M.,MARTIN,Daniel,Maire,Onlay,Nièvre,POUTOU Philippe,24/02/2022,NIEVRE,58,27,58ONLAY,58199
M.,REVERDY,Gilles,Maire,Saint-Amand-en-Puisaye,Nièvre,TAUBIRA Christiane,24/02/2022,NIEVRE,58,27,58SAINTAMANDENPUISAYE,58227
